pubchem_id,flavor_id
8106,134
8106,70
8106,80
6421281,98
28906,25
28906,48
28906,80
28906,250
5916154,98
6430759,98
10902,134
62128,34
62128,104
62128,280
62128,45
62128,53
520144,98
13016,72
13016,104
13016,532
13016,533
13016,45
13016,53
524975,87
61955,35
61955,99
61955,36
61955,30
61955,150
61955,20
5370602,139
5370602,64
5370602,534
5370602,11
5370602,30
5370602,20
5370602,71
5370602,426
5370602,22
5282724,59
5282724,90
5282724,42
5282724,30
5282724,20
8077,124
8077,111
8077,286
8077,310
8077,535
61918,47
61918,49
61918,42
61918,43
61918,25
61918,140
61918,133
61918,187
62105,536
62105,111
62105,532
62105,334
62105,533
62105,45
17691,70
17691,30
17691,20
440968,375
440968,117
440968,19
440968,90
440968,349
12779,108
12779,34
12779,48
12779,58
12779,22
60998,139
60998,328
60998,29
60998,30
60998,85
529056,11
529056,104
529056,51
5362661,98
228548,190
228548,33
228548,64
228548,23
228548,25
84234,537
84234,107
84234,135
5429,64
578817,103
578817,43
578817,11
578817,23
61155,181
61155,17
61155,264
61155,189
61155,172
61155,30
61155,12
61155,211
7531,273
7531,74
7531,22
7531,304
7531,299
7531,29
7531,64
7531,42
60995,114
60995,46
60995,43
60995,22
60995,538
60995,305
60995,29
60995,64
5363269,98
19188,63
19188,30
6435914,98
10873,36
10873,427
10873,20
5281707,64
5986428,98
5377381,64
22383,34
22383,124
22383,111
22383,150
22383,22
5368103,34
6210220,12
6210220,18
6210220,17
6210220,195
529481,119
529481,72
529481,539
529481,39
529481,20
5362588,40
5362588,103
5362588,269
5362588,540
5362588,30
5362588,461
5362588,541
5362588,426
5362588,25
7929,32
91457,210
91457,22
69600,457
16741,151
16741,361
16741,64
16741,22
16741,542
7918,19
7918,216
155007,29
155007,200
176,63
176,107
176,19
176,216
521253,90
521253,19
521253,17
61007,543
61007,544
61007,74
61007,30
61007,20
61007,169
61007,545
61007,239
5352437,66
5352437,484
5352437,546
5352437,31
5352437,113
9015,87
9015,64
16724,500
16724,132
16724,17
30248,198
30248,547
30248,74
30248,29
30248,30
30248,147
30248,13
30248,15
30248,237
92139,165
61206,29
61206,50
61206,153
61206,20
61130,94
61130,17
61130,267
61130,204
61130,30
61130,160
61130,314
61130,237
61130,113
61130,195
16537,66
16537,29
16537,64
16537,20
16537,240
7136,188
7136,17
7136,189
7136,157
7136,90
7136,29
7136,12
7136,30
381152,147
381152,19
381152,87
8900,483
8900,33
8900,30
10819,70
10819,548
10819,549
10819,22
5355853,64
5280435,181
5280435,550
5280435,59
5280435,29
5280435,31
5280435,173
122485,165
443167,18
443167,165
443167,117
643915,113
7335,30
7335,20
7335,147
7335,501
7335,22
24832101,12
24832101,30
24832101,551
24832101,238
642376,552
642376,18
642376,266
61361,18
61361,266
173843,18
111274,198
111274,147
111274,90
86818,18
86818,113
102667,18
102667,12
102667,31
102667,349
102667,237
519361,18
519361,165
12072,198
12072,17
12072,18
12072,236
12072,147
12072,501
5317309,64
5363291,400
5363291,42
5363291,553
5363291,303
5363291,554
5363291,22
5018391,18
6987,198
6987,18
6987,90
6987,39
6987,30
6987,147
6987,15
6987,237
66093,31
66093,555
94217,199
94217,147
1742211,113
1742211,17
1742211,90
1742211,30
1742211,12
1742211,165
1742211,211
24473,117
24473,427
24473,18
24473,147
24473,501
34645,18
34645,90
34645,145
11467,200
11467,548
565690,98
10282,18
10282,165
10248,173
10248,17
7127,177
7127,30
7127,31
7127,347
7127,189
7127,158
7127,219
7127,23
7127,50
7127,188
7127,64
7127,42
7127,113
7127,139
7127,117
7127,239
7127,17
7127,276
7127,179
7127,38
7127,195
7127,90
7127,293
67179,29
67179,30
67179,240
67179,488
6552009,43
6552009,349
6552009,237
1549045,64
1549045,189
1549045,113
1549045,62
521332,328
521332,556
521332,30
521332,12
521332,31
521332,127
3473,107
325,113
325,165
325,18
325,86
325,500
325,170
325,210
325,364
287687,557
287687,62
92780,17
92780,18
92780,500
92780,12
92780,364
21159022,210
21159022,12
21159022,22
176983,12
176983,18
176983,313
176983,237
520440,98
6428458,226
6428458,30
6428458,31
6428458,169
6428458,195
7888,59
7888,29
7888,220
7888,30
7888,150
7888,228
7888,22
100031,147
100031,501
65575,558
65575,393
65575,30
65575,12
65575,211
94164,12
15094,17
15094,18
15094,12
15094,210
15094,165
61290,35
61290,283
61290,59
61290,29
61290,30
61290,20
61290,166
80790,174
80790,18
80790,113
313,98
101716,29
101716,74
5356544,259
5356544,29
5356544,62
638024,204
638024,3
521185,113
521185,43
521185,12
521185,405
442482,314
442482,15
61125,117
61125,244
61125,43
61125,12
61125,405
61125,113
27208,65
27208,66
27208,18
27208,90
27208,29
27208,30
27208,559
27208,165
11368078,18
11368078,113
107152,183
107152,27
107152,30
107152,12
107152,31
107152,210
11746218,17
11746218,244
11746218,43
11746218,405
11746218,113
667450,64
5281404,64
22833654,64
6919,54
5320722,111
5320722,34
5320722,279
5352460,35
5352460,38
5352460,59
5352460,60
5352460,222
5352460,22
7651,35
7651,36
7651,18
7651,30
7651,20
7966,121
7966,236
7966,237
527435,111
527435,34
237332,119
237332,59
237332,70
237332,23
237332,560
6430888,111
6430888,34
5366552,98
11240503,34
529388,98
61295,124
61295,111
61295,34
61295,22
35349,124
35349,111
35349,34
35349,22
53472027,98
98781,124
98781,111
98781,22
80046,124
80046,134
11094547,48
11094547,22
522458,34
12376292,9
12376292,427
12376292,310
12376292,20
12376292,22
656566,64
78160,108
78160,135
5399110,22
9601691,64
5364920,46
5364920,22
6911854,64
75263,184
75263,107
76922,107
76922,561
87436,151
87436,184
62351,151
62351,43
62351,48
62351,34
12146,23
12146,30
12146,20
12146,33
5610,62
5610,340
5610,80
5610,271
5610,279
5610,87
65724,266
65724,236
65724,237
5281544,64
7725,169
7725,238
7725,20
7725,87
62725,424
62725,401
62725,48
62725,49
62725,43
62725,562
62725,192
62725,58
62725,22
10452,16
10452,34
10452,124
10452,111
10452,337
10452,41
6428936,98
12105,476
12105,30
12105,20
12105,169
12105,87
519539,40
519539,204
519539,18
519539,22
222285,54
222285,505
62384,40
62384,47
62384,48
62384,43
62384,22
643950,173
8834,360
8834,59
8834,74
8834,22
8834,29
8834,64
8834,20
5363741,29
5363741,12
1711944,37
1711944,173
6028462,170
6028462,39
6028462,22
444212,269
444212,383
444212,48
444212,23
444212,211
22556,29
22556,66
22556,73
22556,20
34134,48
34134,22
34134,260
5362720,563
5362720,59
5362720,22
5362720,228
5362720,260
5362833,174
5362833,42
5362833,260
5362833,261
5362833,22
42011,98
5353545,64
5362792,564
5362792,563
5362792,59
5362792,90
5362792,260
5362792,228
5362792,299
5362792,22
5353547,64
743,54
178,565
643757,141
3033866,98
31408,66
31408,27
31408,18
31408,30
31408,349
641256,18
641256,23
641256,30
641256,25
641256,26
641256,22
61585,566
61585,3
61585,12
61585,208
61585,469
5365027,225
5365027,30
5365027,228
7958,36
7958,38
7958,20
7958,58
7958,22
641294,179
641294,29
641294,30
641294,169
641294,113
641294,195
6343,34
6343,20
11251,237
24619,54
519890,103
519890,35
519890,171
519890,20
519890,150
110968,98
5354833,66
5354833,69
5354833,59
5354833,70
5354833,260
5354833,71
5354833,96
5354833,22
5363896,181
5363896,74
5363896,30
5363896,11
5363896,25
6364,34
6364,111
6364,286
6364,310
6364,170
6364,80
448996,20
5367530,70
5367530,66
5367530,73
5367530,97
518856,25
518856,22
12365893,35
12365893,73
12365893,49
12365893,107
12365893,22
574068,72
574068,104
33135,40
33135,47
33135,204
33135,43
33135,404
33135,25
13572,98
5282184,98
61124,142
61124,12
61124,20
61124,127
61124,53
61124,237
62378,17
62378,567
62378,284
62378,18
62378,90
62378,484
62378,12
69415,22
78152,98
78151,98
95495,98
5366244,98
78120,19
78120,22
145386,98
6432469,147
69816,98
10812,98
79086,22
12581,98
887,190
12225100,98
7809,98
21587486,98
7962,98
10943,98
11523,98
15504,98
356,483
356,28
6344,98
14092,98
10281,98
15600,483
439570,198
439570,18
439570,30
439570,147
439570,501
7947,98
13621,98
12395,98
82229,43
82229,12
82229,18
82229,237
10104370,98
443162,29
443162,200
10680,64
86608,98
89421,64
44229138,258
44229138,30
44229138,20
262,111
262,39
262,50
262,20
262,263
4680,64
275196,64
6427087,69
6427087,59
6427087,70
6427087,166
6427087,282
6427087,22
1711945,98
2762759,98
6433214,147
6433214,18
6433214,113
7364,123
7364,34
61874,98
8907,42
8907,141
8907,69
107153,98
33934,98
82227,98
11586487,98
11830551,98
6428535,98
76319594,98
5281520,98
15801179,98
7975,64
7975,100
7964,98
5365710,98
7055,98
5281517,98
92313,98
26058,98
5281611,64
