,Recipe Name,Prepare Time,Cook Time,Total Time,RecipeID
5137,Corn and Black Bean Salad Recipe ,10,NULL,810,14184
5138,Pistachio Fluff Fruit Salad Recipe ,5,NULL,35,14185
5139,Grilled Chicken Salad with Seasonal Fruit Recipe ,15,20,35,14186
5140,Fabulous Fruit Salad Recipe ,20,NULL,20,14187
5141,'Momma Lamb''s Famous Fruit Salad Recipe ',5,NULL,35,14188
5142,Warm Shrimp Salad Recipe ,10,15,25,14189
5143,Layered Salad Recipe ,20,15,835,14190
5144,Creamy Coleslaw Recipe ,15,NULL,75,14191
5145,Midwestern House Salad Dressing Recipe ,5,NULL,5,14192
5146,Orange Vinaigrette Recipe ,5,NULL,5,14193
5147,Tomato Vinaigrette Recipe ,5,NULL,5,14194
5148,Salmon Salad Recipe ,5,NULL,5,14195
5149,Sweet and Tart Strawberry Salad Recipe ,NULL,NULL,NULL,14196
5150,Tuna And Bean Salad Recipe ,5,NULL,125,14199
5151,Potato Salad I Recipe ,15,30,225,14201
5152,Mediterranean Pasta Salad Recipe ,10,15,25,14203
5153,Ruby Red Layered Salad Recipe ,15,NULL,180,14204
5154,Apple Stick Salad Recipe ,10,NULL,10,14205
5155,Cucumbers And Egg Salad Recipe ,10,15,25,14206
5156,'Allison''s Pasta Salad Recipe ',15,15,30,14208
5157,Shieldzini Recipe ,10,NULL,130,14209
5158,'Charlotte''s Tortellini Salad Recipe ',20,15,35,14210
5159,Tortellini Salad I Recipe ,15,15,270,14212
5160,Chuck Wagon Salad Recipe ,15,15,30,14213
5161,Turkey Macaroni Salad Recipe ,10,15,25,14214
5162,Key West Crab Salad Recipe ,15,NULL,15,14216
5163,Fruity Pasta Salad With Lemon Poppy Seed Dressing Recipe ,10,15,25,14217
5164,Hot and Sour Slaw Recipe ,15,NULL,75,14222
5165,Guacamole Recipe ,10,NULL,10,14231
5166,Kitchen Sink Salad Dressing Recipe ,5,NULL,5,14232
5167,Layered Cheddar,15,NULL,45,14233
5168,'Kecia''s Broccoli Salad Recipe ',10,NULL,810,14234
5169,Caesar Salad I Recipe ,20,5,85,14235
5170,'Kerry''s Beany Salad Recipe ',15,65,80,14237
5171,Chickpea Salad with Red Onion and Tomato Recipe ,10,NULL,130,14238
5172,Salad Nicoise Recipe ,30,15,165,14239
5173,Sweet Pea and Dill Salad Recipe ,10,10,140,14240
5174,Orange Vinaigrette Brown Rice Salad Recipe ,10,50,110,14241
5175,Colorful Bulgur Salad Recipe ,15,10,200,14242
5176,Cranberry Gelatin Salad Recipe ,15,10,1465,14243
5177,Strawberry Pretzel Salad Recipe ,30,15,105,14244
5178,Easy Seven Layer Vegetable Salad Recipe ,10,NULL,490,14245
5179,Five Cup Salad Recipe ,5,NULL,35,14246
5180,Spaghetti Salad I Recipe ,10,15,825,14247
5181,Cracker Salad Recipe ,10,NULL,10,14248
5182,Orange Fluff I Recipe ,5,NULL,65,14251
5183,Asian Chicken Salad Recipe ,15,20,35,14252
5184,Taco Salad I Recipe ,10,30,40,14253
5185,Potato Salad Dressing I Recipe ,5,10,15,14254
5186,'Joy''s Taco Salad Recipe ',20,15,35,14255
5187,Rice A Roni Salad Recipe ,15,20,35,14256
5188,Spaghetti Salad II Recipe ,15,15,30,14257
5189,Rainbow Salad Recipe ,20,NULL,80,14258
5190,Eastern Rice Salad Recipe ,20,20,150,14259
5191,Mediterranean Lentil Salad Recipe ,10,20,30,14260
5192,Thai Noodle Salad Recipe ,15,10,25,14261
5193,Beef Fajita Salad Recipe ,15,20,160,14262
5194,Simple Sicilian Salad Dressing Recipe ,5,NULL,5,14263
5195,Honey Mustard Dressing I Recipe ,5,NULL,5,14264
5196,Prune Whip Recipe ,20,30,50,14265
5197,Ranch Dressing I Recipe ,5,NULL,35,14266
5198,Fiesta Dressing Recipe ,5,NULL,5,14268
5199,Chunks of Glass Recipe ,30,10,220,14269
5200,Spicy Tex,5,NULL,5,14270
5201,Spinach Salad I Recipe ,20,20,40,14271
5202,Spaghetti Salad III Recipe ,10,15,25,14272
5203,Greek Salad II Recipe ,20,20,40,14274
5204,Refrigerator Pickles Recipe ,15,NULL,75,14275
5205,Strawberry Spinach Salad I Recipe ,10,NULL,70,14276
5206,Antipasto Pasta Salad Recipe ,20,15,95,14278
5207,Caesar Salad II Recipe ,10,NULL,10,14279
5208,Fresh Broccoli Salad Recipe ,15,15,30,14280
5209,Bodacious Broccoli Salad Recipe ,15,15,30,14281
5210,Classic Tossed Salad Recipe ,20,10,30,14282
5211,'Mardi''s Broccoli Salad Recipe ',10,NULL,1450,14283
5212,'Grandma''s Cherry Salad Recipe ',5,NULL,5,14284
5213,Chinese Cabbage Salad I Recipe ,15,10,25,14285
5214,Instant Pistachio Salad Recipe ,5,NULL,35,14286
5215,Garden Delight Recipe ,20,NULL,50,14287
5216,'Danny''s Salad Recipe ',10,NULL,10,14288
5217,Refried Bean Salad Recipe ,15,NULL,15,14289
5218,Strawberry Romaine Salad I Recipe ,15,NULL,15,14291
5219,Tortellini Salad with Grilled Tomato Vinaigrette Recipe ,20,20,40,14292
5220,Great Chicken Salad Recipe ,10,NULL,10,14293
5221,Santa Fe Chicken Salad Recipe ,30,20,50,14294
5222,Seven Layer Salad Recipe ,15,15,30,14295
5223,Almond Ice Recipe ,15,NULL,255,14296
5224,Asian Coleslaw Recipe ,30,NULL,30,14297
5225,'Aunt Betty''s French Dressing Recipe ',5,NULL,25,14298
5226,Baja Bean Salad Recipe ,20,NULL,20,14299
5227,'Mom''s Hot Mexican Salad Recipe ',10,20,30,14300
5228,Artichoke Salad I Recipe ,15,20,35,14301
5229,Asparagus and Tomato Salad with Yogurt,10,NULL,10,14302
5230,Best Chicken Pasta Salad Recipe ,15,35,180,14303
5231,Black Bean Salad Recipe ,20,NULL,20,14304
5232,Broccoli Salad II Recipe ,10,15,25,14305
5233,Broccoli Salad III Recipe ,10,NULL,10,14306
5234,Broccoli,10,15,25,14307
5235,Cabbage Salad I Recipe ,15,NULL,15,14308
5236,Caesar Salad III Recipe ,15,NULL,15,14309
5237,'Carmel''s Crunchy Pea Salad Recipe ',15,15,30,14310
5238,Garbanzo Bean Salad Recipe ,10,NULL,10,14311
5239,'Mommy''s Summer Salad Recipe ',10,15,25,14312
5240,'Sylvia''s Easy Greek Salad Recipe ',15,NULL,15,14315
5241,Chicken Salad in the Tropics Recipe ,20,NULL,20,14317
5242,American,30,10,520,14318
5243,Creamy Fruit Salad I Recipe ,15,NULL,15,14320
5244,Chinese Napa Cabbage Salad Recipe ,10,15,25,14321
5245,Coleslaw with a Difference! Recipe ,10,NULL,10,14322
5246,Congealed Chicken Salad Recipe ,15,60,130,14323
5247,Corn Salad I Recipe ,10,NULL,10,14324
5248,Creamy Italian Dressing I Recipe ,10,NULL,10,14325
5249,Cucumber Salad II Recipe ,10,NULL,10,14327
5250,Easy Bean Salad Recipe ,10,NULL,10,14330
5251,Fresh Cranberry Salad Recipe ,15,NULL,815,14331
5252,Best Macaroni Salad Recipe ,15,15,270,14334
5253,Cold Tuna Macaroni Salad Recipe ,15,15,90,14335
5254,Eggplant Tomato Salad Recipe ,20,60,80,14336
5255,French Shrimp Salad Recipe ,30,10,40,14337
5256,Frozen Cranberry Salad Recipe ,20,NULL,80,14338
5257,Frozen Fruit Salad Recipe ,15,NULL,75,14339
5258,Garlic and Olive Oil Recipe ,10,NULL,10,14340
5259,Good for You Greek Salad Recipe ,15,NULL,15,14341
5260,'Grandma''s Salad Dressing Recipe ',10,NULL,10,14342
5261,Greek Veggie Salad Recipe ,15,NULL,15,14344
5262,Grilled Orange Vinaigrette Chicken Salad Recipe ,15,20,35,14345
5263,Heavenly Lime Salad Recipe ,20,NULL,60,14346
5264,Holiday Bean Salad Recipe ,20,NULL,820,14347
5265,"Mandarin Orange, Gorgonzola and Almond Delight Recipe ",15,5,20,14348
5266,Italian Pasta Salad I Recipe ,15,15,30,14349
5267,Restaurant,15,15,30,14350
5268,Summer Chicken Salad Recipe ,20,NULL,820,14351
5269,Tri,15,15,90,14352
5270,Taffy Apple Salad II Recipe ,20,15,835,14353
5271,Mixed Vegetable Salad II Recipe ,20,15,395,14355
5272,Zesty Broccoli and Cauliflower Salad Recipe ,10,NULL,30,14356
5273,Yankee Salad Recipe ,20,20,840,14357
5274,Tasty Home Salad Recipe ,15,NULL,15,14358
5275,Sweet Pea and Noodle Salad Recipe ,15,15,60,14359
5276,Macaroni and Cheese Salad Recipe ,20,15,85,14362
5277,Strawberry Spinach Salad II Recipe ,20,NULL,40,14363
5278,Mushroom Salad I Recipe ,20,NULL,20,14364
5279,Vermicelli Salad Recipe ,15,15,830,14366
5280,Sleepy Hollow Chicken Salad Supreme Recipe ,20,NULL,20,14367
5281,Tomato Salsa Recipe ,30,60,150,14368
5282,Shrimp and Avocado Salad Recipe ,20,NULL,20,14370
5283,Shrimp Garden Salad Recipe ,15,NULL,15,14371
5284,Gourmet Tuna Salad Recipe ,20,NULL,20,14372
5285,Greek Salad I Recipe ,20,NULL,20,14373
5286,Poppy Seed Dressing II Recipe ,10,NULL,10,14374
5287,Smiley Salad Recipe ,15,15,30,14375
5288,Under the Sea Salad Recipe ,25,NULL,85,14376
5289,Salad Ole Recipe ,15,NULL,195,14378
5290,Tortellini Salad II Recipe ,10,15,825,14380
5291,Vinaigrette Recipe ,5,NULL,5,14381
5292,'My Grandma''s Cool Cucumber Salad Recipe ',15,NULL,55,14382
5293,Sour Cream Dressing Recipe ,10,NULL,370,14383
5294,Pasta Fruit Salad I Recipe ,15,15,30,14386
5295,Macaroni Garden Salad Recipe ,15,15,30,14387
5296,Sweet and Sour Zucchini Salad Recipe ,15,NULL,255,14392
5297,Tri,20,NULL,200,14393
5298,Pepper Salad Recipe ,15,20,35,14394
5299,Strawberry Salad II Recipe ,15,NULL,55,14395
5300,'Mami Elva''s Fruit Salad Recipe ',10,NULL,30,14396
5301,Lemony Cucumbers Recipe ,10,NULL,250,14397
5302,Insalata Caprese I Recipe ,15,NULL,75,14398
5303,The Best Chicken Salad Ever Recipe ,10,NULL,10,14399
5304,Spinach and Mushroom Salad Recipe ,15,30,45,14400
5305,"Red, White and Blue Slaw Salad Recipe ",10,15,25,14401
5306,Mediterranean Greek Salad Recipe ,10,NULL,10,14403
5307,Fresh Tomato Salad Recipe ,15,NULL,30,14406
5308,'Bud''s Potato Salad Recipe ',15,20,800,14407
5309,Mixed Vegetable Salad I Recipe ,10,NULL,250,14408
5310,Curry Chicken Salad Recipe ,15,15,60,14413
5311,Cobb Salad Recipe ,20,30,50,14415
5312,Cabbage and Apple Slaw Recipe ,15,NULL,45,14416
5313,"Tomato, Fennel and Watercress Salad Recipe ",15,NULL,15,14417
5314,Mixed Greens with Walnut and Roasted Onion Dressing Recipe ,20,60,100,14418
5315,Peach and Berry Salad Recipe ,15,5,20,14420
5316,"Lettuce, Avocado and Sunflower Seed Salad Recipe ",15,NULL,15,14422
5317,"Warm Brussels Sprout, Bacon and Spinach Salad Recipe ",10,20,30,14424
5318,Mexican Corn Salad Recipe ,10,10,46,14425
5319,"Watercress, Melon and Almond Salad Recipe ",15,NULL,15,14426
5320,Chicken and Snow Pea Salad Recipe ,15,NULL,45,14427
5321,Sauteed Scallops with Watercress and Corn Salad Recipe ,15,30,45,14428
5322,Winter Fruit Salad Recipe ,15,15,30,14429
5323,Easy and Fast Cajun Chicken Caesar Salad Recipe ,15,35,50,14431
5324,Asparagus Salad Recipe ,15,5,60,14432
5325,Coleslaw I Recipe ,15,NULL,45,14434
5326,'Chloe''s Quick Fruit Salad Recipe ',15,NULL,45,14436
5327,Spinach and Tortellini Salad Recipe ,15,15,30,14440
5328,Ramen Coleslaw Recipe ,15,10,25,14441
5329,'Patty''s Pasta Salad Recipe ',15,15,30,14443
5330,Turnip Salad Recipe ,15,15,830,14444
5331,Bermuda Spinach Salad Recipe ,15,15,30,14445
5332,'Mormor''s Randiga Salad Recipe ',20,15,35,14446
5333,Sweet and Crunchy Salad Recipe ,15,NULL,150,14448
5334,Tuna Confetti Salad Recipe ,20,NULL,80,14450
5335,'Salami Lover''s Italian Pasta Salad Recipe ',20,15,65,14451
5336,'Goldy''s Special Salad Recipe ',20,NULL,20,14454
5337,'Harold''s Salad Recipe ',15,15,45,14455
5338,Greek Salad III Recipe ,20,NULL,80,14456
5339,'Tenia''s Chilled Pasta Salad Recipe ',NULL,NULL,NULL,14459
5340,Yummy Couscous Salad Recipe ,15,30,105,14461
5341,"Apple, Beet and Avocado Salad Recipe ",25,60,85,14462
5342,Wilted Cabbage Salad with Bacon Recipe ,10,20,30,14463
5343,Coconut Ambrosia Salad Recipe ,10,NULL,70,14464
5344,Restaurant,5,NULL,1445,14466
5345,Carrot Salad Recipe ,15,NULL,15,14468
5346,'Jamie''s Cranberry Spinach Salad Recipe ',10,10,20,14469
5347,Turkey Taco Salad Recipe ,15,20,65,14470
5348,Fennel and Watercress Salad Recipe ,20,NULL,20,14472
5349,Triple Crunch Apple Salad Recipe ,20,NULL,140,14474
5350,Dried Fruit Salad Recipe ,15,10,825,14475
5351,Italian Herb Infused Olive Oil Recipe ,5,NULL,5,14476
5352,Balsamic Vinegar and Olive Oil Dressing Recipe ,5,NULL,5,14477
5353,Far East Spiced Olive Oil  Recipe ,5,NULL,10085,14478
5354,Berry Vinegar Recipe ,5,NULL,5,14479
5355,Herbed Vinegars Recipe ,20,10,30,14480
5356,Creamy Garlic Salad Dressing Recipe ,10,NULL,10,14482
5357,Heavenly Pink Salad Recipe ,10,NULL,130,14484
5358,Marinated Mushrooms Recipe ,15,10,25,14486
5359,Cornbread Salad I Recipe ,20,20,160,14487
5360,Texas Hot Sauce Recipe ,20,90,110,14488
5361,Tangy Bar,5,20,25,14489
5362,A Good Barbeque Sauce Recipe ,5,30,35,14490
5363,All,5,NULL,5,14491
5364,'Jim Goode''s BBQ Beef Rub Recipe ',15,NULL,15,14492
5365,Hawaiian Shrimp Recipe ,30,8,38,14493
5366,Marinated Pork Tenderloin Recipe ,10,20,390,14495
5367,Pineapple Bacon Burgers Recipe ,5,20,25,14496
5368,Portobello Mushroom Burgers Recipe ,15,20,35,14497
5369,Game Day Hamburgers Recipe ,20,10,30,14499
5370,Honey Pork Fillets Recipe ,15,40,295,14501
5371,Grilled Tuna Teriyaki Recipe ,15,10,55,14502
5372,Maple Glazed Ribs Recipe ,15,85,220,14503
5373,California Grilled Veggie Sandwich Recipe ,30,20,50,14504
5374,Savory Grilled Onions Recipe ,20,35,55,14505
5375,BBQ Corn Recipe ,10,120,610,14506
5376,Tangy Grilled Beef Recipe ,15,15,30,14508
5377,Texas Chili Beef Slices Recipe ,20,45,185,14509
5378,'Miss Bettie''s Zesty Grilled Corn Recipe ',20,20,40,14510
5379,Mushroom Kabobs Recipe ,30,10,40,14511
5380,Tandoori Grilled Chicken Recipe ,30,15,105,14513
5381,Blackberry BBQ Sauce Recipe ,10,NULL,10,14514
5382,Persian Shish Kabob Recipe ,20,15,35,14515
5383,Grilled Oyster Mushrooms Recipe ,5,15,20,14516
5384,Garlic Ranch Chicken Recipe ,20,15,65,14517
5385,Grilled Chicken Quesadillas Recipe ,35,30,65,14518
5386,Simmering Chicken Strawberry Kabobs Recipe ,30,15,105,14519
5387,London Broil I Recipe ,15,15,510,14520
5388,Asian Beef Skewers Recipe ,30,6,160,14521
5389,Pizza On The Grill I Recipe ,45,15,180,14522
5390,Murphy Steaks Recipe ,30,10,280,14523
5391,Wisconsin Bratwurst Recipe ,10,35,45,14524
5392,Beer Steak Recipe ,10,10,140,14525
5393,Pineapple Chicken Tenders Recipe ,30,10,70,14526
5394,Greek Chicken Recipe ,15,30,525,14527
5395,Cajun Barbecued Chicken Recipe ,30,15,225,14528
5396,'Craig''s Mystic Wings Recipe ',30,120,510,14529
5397,Beer Butt Chicken Recipe ,30,180,240,14531
5398,Creamy Chicken Breasts Recipe ,15,20,155,14532
5399,Caribbean Chicken Salad Recipe ,30,15,165,14533
5400,'Ty''s Barbequed Chicken Recipe ',NULL,NULL,NULL,14534
5401,Malaysian Barbecue Chicken Wings Recipe ,NULL,NULL,NULL,14535
5402,Parsley Butter Seasoned Chicken Recipe ,NULL,NULL,NULL,14536
5403,Stuffed Chicken Recipe ,NULL,NULL,NULL,14538
5404,Prize Winning Baby Back Ribs Recipe ,30,65,95,14539
5405,BBQ Steak Teriyaki Recipe ,NULL,NULL,NULL,14540
5406,Bacon Wrapped Shrimp Recipe ,20,4,24,14541
5407,Spicy Burgers Recipe ,15,10,25,14542
5408,Garlic and Onion Burgers Recipe ,NULL,NULL,NULL,14543
5409,Marinated Grilled Chicken II Recipe ,5,20,205,14544
5410,Cajun Chicken Recipe ,15,15,60,14545
5411,Figs Oozing with Goat Cheese Recipe ,15,3,18,14546
5412,'Rich S''mores Recipe ',10,5,17,14547
5413,Saucy Cajun Chicken Breasts Recipe ,NULL,NULL,NULL,14548
5414,Bellyful of Barbecued Bananas Recipe ,15,6,21,14549
5415,Butterfly Honey Pork Fillets Recipe ,NULL,NULL,NULL,14551
5416,Lemon and Thyme Lamb Chops Recipe ,10,10,80,14553
5417,Sirloin Steak with Garlic Butter Recipe ,20,10,30,14554
5418,Dry Rub for Ribs Recipe ,10,NULL,10,14556
5419,Rice Vinegar Basting Sauce Recipe ,NULL,NULL,NULL,14557
5420,Barbequed Marinated Flank Steak Recipe ,15,10,505,14558
5421,Greek Burgers Recipe ,25,10,95,14559
5422,Thai Burgers Recipe ,30,6,36,14560
5423,Blue Cheese Surprise Recipe ,NULL,NULL,NULL,14561
5424,London Broil II Recipe ,30,15,345,14562
5425,'World''s Best Ribs Recipe ',NULL,NULL,NULL,14563
5426,Grilled Onions Recipe ,15,60,75,14564
5427,Naan Recipe ,30,7,180,14565
5428,Barbequed Beef Steak with Orange Marinade Recipe ,15,25,400,14566
5429,Easy Barbeque Beef Tenderloin Steak Recipe ,NULL,NULL,NULL,14568
5430,Mesquite Grilled Pork Chops with Apple Salsa Recipe ,20,8,208,14569
5431,Cornish Game Hens Ricardo Recipe ,20,40,540,14570
5432,Sweet Onion Burgers Recipe ,NULL,NULL,NULL,14571
5433,Feta Cheese Turkey Burgers Recipe ,NULL,NULL,NULL,14572
5434,Sweet Balsamic Marinade Recipe ,10,NULL,10,14573
5435,Red Wine Marinade Recipe ,NULL,NULL,NULL,14574
5436,Cumin Corn Burgers Recipe ,NULL,NULL,NULL,14575
5437,Skewered Cantaloupe Recipe ,15,6,21,14576
5438,Simple BBQ Sauce Recipe ,NULL,NULL,NULL,14578
5439,Basil Shrimp Recipe ,25,5,90,14580
5440,Marinated Veggies Recipe ,15,15,60,14581
5441,Chicken and Turkey Marinade Recipe ,15,NULL,45,14582
5442,Pita Pizza Recipe ,5,15,20,14584
5443,Grilled Shrimp and Chicken Pasta Recipe ,20,45,65,14585
5444,Slumgullion Recipe ,10,20,30,14586
5445,Ground Beef Mexican Style Recipe ,10,30,40,14587
5446,Meatloaf With A Bite Recipe ,15,60,75,14588
5447,The Best Marinade Around Recipe ,5,60,65,14591
5448,Italian Style Meatloaf I Recipe ,15,60,75,14592
5449,'Grandma Flo''s Shipwreck Recipe ',15,30,45,14593
5450,Glazed Corned Beef with Lentils Recipe ,200,60,260,14594
5451,Salisbury Steak Recipe ,20,20,40,14595
5452,Slovak Stuffed Cabbage Recipe ,30,90,120,14597
5453,Yuck,15,15,30,14598
5454,Flank Steak with Garlic Wine Sauce Recipe ,55,20,75,14600
5455,Italian Meatball Sandwich Casserole Recipe ,30,30,60,14601
5456,Easy Vegetable Beef Soup Recipe ,20,180,200,14602
5457,Meatloaf Recipe ,10,60,70,14603
5458,Slow Cooker Barbeque Recipe ,10,540,550,14608
5459,Curried Meatloaf Recipe ,15,30,45,14610
5460,Swiss Steak Stew Recipe ,15,500,515,14612
5461,Simply Elegant Steak and Rice Recipe ,10,60,70,14616
5462,Cola Pot Roast II Recipe ,15,300,315,14618
5463,Garlic Lovers Beef Recipe ,5,210,215,14619
5464,Spicy Shredded Beef Recipe ,30,120,150,14620
5465,Mexican Lasagna I Recipe ,10,100,110,14622
5466,Prime Rib Roast Recipe ,15,120,255,14623
5467,Beef and Salsa Dip Recipe ,10,20,60,14625
5468,Ground Beef Stroganoff Recipe ,10,20,30,14626
5469,Mushroom Meatloaf Recipe ,15,105,120,14629
5470,Osso Buco Recipe ,20,150,170,14630
5471,Steak and Rice Recipe ,10,20,30,14632
5472,Southwestern Haystacks Recipe ,10,10,20,14636
5473,Pot Roast in Beer Recipe ,15,135,150,14637
5474,Steak Continental Recipe ,10,20,330,14641
5475,Dried Beef Cheese Ball Recipe ,5,NULL,35,14645
5476,Barbecued Beef Recipe ,20,600,620,14646
5477,Oven Barbecued Beef Brisket I Recipe ,10,300,310,14647
5478,Taco Bake I Recipe ,15,25,40,14651
5479,Best Ever Meatloaf I Recipe ,10,60,70,14652
5480,Cola Pot Roast I Recipe ,30,150,180,14655
5481,Meatloaf with Fried Onions and Ranch Seasoning Recipe ,10,60,70,14656
5482,Sweet and Sour Meatballs I Recipe ,10,300,310,14658
5483,Roasted Vegetable and Beef Stew Recipe ,60,60,120,14659
5484,Sun,5,NULL,125,14663
5485,Teri Tips Recipe ,5,15,260,14666
5486,Barbecued Shredded Beef Recipe ,10,300,310,14667
5487,Steak Fajitas Recipe ,20,20,160,14668
5488,Beef Pot Pie I Recipe ,60,60,120,14669
5489,Easiest Pot Roast Ever Recipe ,10,300,310,14670
5490,Tongue and Mustard Sandwiches Recipe ,5,150,155,14672
5491,Liver and Onions Recipe ,10,20,30,14673
5492,Stout Steak Recipe ,10,30,220,14674
5493,Zesty Porcupine Meatballs Recipe ,20,20,40,14676
5494,Deli Style Brisket Recipe ,20,480,500,14677
5495,'Calves'' Liver with Sherry Recipe ',10,20,30,14678
5496,Sesame Beef Recipe ,5,10,45,14679
5497,Vietnamese Beef Pho Recipe ,10,80,90,14681
5498,Loosemeat Sandwiches I Recipe ,10,20,30,14682
5499,Nuoc Cham Sauce Recipe ,5,NULL,5,14683
5500,Beef Burgundy Casserole Recipe ,10,250,260,14686
5501,Army SOS Creamed Ground Beef Recipe ,10,20,30,14687
5502,French Dip Sandwiches Recipe ,10,720,730,14689
5503,Cabbage Roll Casserole Recipe ,10,90,100,14690
5504,Sausage Casserole I Recipe ,20,60,80,14691
5505,Caramel Apple Pork Chops Recipe ,20,25,45,14692
5506,Awesome Honey Pecan Pork Chops Recipe ,15,10,25,14693
5507,Cuban Pork Roast II Recipe ,NULL,NULL,NULL,14695
5508,Garlic Ginger Chops Recipe ,15,45,180,14697
5509,Cantonese Dinner Recipe ,15,480,495,14698
5510,Pork Chops and Sauerkraut Recipe ,15,30,45,14700
5511,'Angela''s Alfredo Ham Recipe ',NULL,NULL,NULL,14702
5512,Asparagus Medallions Recipe ,5,40,45,14703
5513,Best Egg Rolls Recipe ,NULL,NULL,NULL,14704
5514,Mushion Pork Recipe ,NULL,NULL,NULL,14705
5515,Porchetta Italiana Recipe ,NULL,NULL,NULL,14707
5516,Pork Roast with Thyme Recipe ,20,180,200,14708
5517,'Don Struble''s Puerto Rican Pork Roast Recipe ',NULL,NULL,NULL,14709
5518,Bohemian Pork Roast Recipe ,5,90,95,14710
5519,Italian,20,30,1500,14711
5520,'Vini''s Pork Roast Recipe ',NULL,NULL,NULL,14712
5521,Kielbasa and Cabbage Recipe ,10,30,40,14714
5522,Easy Teriyaki Chops Recipe ,5,10,255,14715
5523,Sausage,NULL,NULL,NULL,14717
5524,Italian Country Style Ribs Recipe ,NULL,NULL,NULL,14718
5525,Peachy Pork Chops Recipe ,NULL,NULL,NULL,14719
5526,Tasty Orange Chops Recipe ,15,8,383,14720
5527,Slow Cooker Country,30,600,630,14721
5528,Smothered Pork Chops Recipe ,NULL,NULL,NULL,14722
5529,Slow Cooker Pork Chops Recipe ,5,480,485,14723
5530,Skillet Chops with Mushroom Gravy Recipe ,10,30,40,14724
5531,Elegant Lemon Pork Chop Bake Recipe ,10,50,60,14725
5532,Grilled Pork Tenderloin Recipe ,10,45,55,14726
5533,Pork and Dumplings Recipe ,NULL,NULL,NULL,14728
5534,Pork Stroganoff Recipe ,NULL,NULL,NULL,14729
5535,Herbed Pork and Apples Recipe ,80,150,650,14730
5536,Apple Pork Chops Recipe ,10,45,55,14732
5537,Spiced Apple,NULL,NULL,NULL,14733
5538,Pork Chop Casserole I Recipe ,NULL,NULL,NULL,14734
5539,Hot Sausage Links and Beans Casserole Recipe ,30,50,80,14736
5540,'Betty''s Pork Roast Recipe ',NULL,NULL,NULL,14738
5541,Breaded Pork Tenderloin Recipe ,NULL,NULL,NULL,14739
5542,'Great Grandma''s Pork and Sauerkraut Recipe ',5,60,65,14741
5543,Lime Spareribs Recipe ,15,60,75,14742
5544,Cream Corn Pork Chops Recipe ,NULL,NULL,NULL,14743
5545,Tomato,15,180,210,14744
5546,Honey Glazed Ham Recipe ,20,75,95,14745
5547,Mushroom Pork Chops Recipe ,10,30,40,14746
5548,Hungarian Pork Chops Recipe ,NULL,NULL,NULL,14747
5549,Midwestern Pork Chop Dinner Recipe ,30,110,140,14748
5550,Ham and Cheese Omelet Casserole Recipe ,NULL,NULL,NULL,14749
5551,Green Pepper Pork Chops Recipe ,NULL,NULL,NULL,14750
5552,Cola Chops Recipe ,15,60,75,14751
5553,Fragrant Citrus Steamed Pork Recipe ,10,25,35,14752
5554,Honey Pork Oriental Recipe ,NULL,NULL,NULL,14753
5555,Asian,NULL,NULL,NULL,14754
5556,Zucchini and Pork Soup Recipe ,NULL,NULL,NULL,14755
5557,Filipino Ribs Recipe ,NULL,NULL,NULL,14756
5558,Spicy Pork Stir,45,15,60,14758
5559,Pork Dumplings Recipe ,NULL,NULL,NULL,14759
5560,Guisado de Cerdo Recipe ,45,120,645,14760
5561,One Skillet Pork Supper Recipe ,NULL,NULL,NULL,14762
5562,Supreme Pork Chops Recipe ,NULL,NULL,NULL,14763
5563,Slow Cooker Chops Recipe ,10,630,640,14764
5564,Peach Pork Picante Recipe ,10,20,30,14765
5565,Lemon Barbeque Pork Chops Recipe ,NULL,NULL,NULL,14766
5566,'Sunny''s Creamy Chicken Pork Chops Recipe ',NULL,NULL,NULL,14767
5567,The Perfect Marinade Recipe ,NULL,NULL,NULL,14768
5568,Tomato Chops I Recipe ,NULL,NULL,NULL,14771
5569,Tangy BBQ Ribs Recipe ,10,165,175,14773
5570,Hammy Hash Recipe ,30,20,50,14775
5571,Canadian Bacon Breakfast Stack Recipe ,NULL,NULL,NULL,14777
5572,Sausage Casserole II Recipe ,NULL,NULL,NULL,14778
5573,Fruit and Vegetable Pork Recipe ,NULL,NULL,NULL,14780
