ingredient_id,pubchem_id
1449,8452
1449,8051
1449,5280343
1449,18827
1449,18635
1449,6054
1449,439263
1449,7937
1449,7772
1449,454
1449,22201
1449,1110
1449,5284639
1449,10883
1449,7410
1449,179
1449,19310
1449,5280443
1449,998
1449,768
1449,2345
1449,7165
1449,5318042
1449,219794
1449,7478
1449,31272
1449,521246
1449,3893
1449,964
1449,135
1449,379
1449,60995
1449,5284503
1449,1060
1449,107
1449,8857
1449,31260
1449,527
1449,5365811
1449,569214
1449,643779
1449,10890
1449,61700
1449,11468
1449,19309
1449,65084
1449,2969
1449,7362
1449,61020
1449,7288
1449,12170
1449,31249
1449,61918
1449,1031
1449,5144
1449,10393
1449,7728
1449,7344
1449,612
1449,19602
1449,7847
1449,441005
1449,12266
1449,798
1449,6050
1449,31253
1449,5363269
1449,8130
1449,7711
1449,32093
1449,180
1449,10797
1449,10882
1449,880
1449,31276
1449,61048
1449,61209
1449,13144
1449,6569
1449,650
1449,14514
1449,7559
1449,61503
1449,7755
1449,638278
1449,70
1449,7144
1449,7749
1449,126
1449,444539
1449,5280598
1449,5280445
1449,19188
1449,9855795
1449,6435914
1449,15654
1449,7991
1449,7710
1449,8314
1449,8499
1449,7095
1449,11732
1449,637758
1449,1549025
1449,8768
1449,17129
1449,10873
1449,637542
1449,12366
1449,12348
1449,6549
1449,8082
1449,8158
1449,1032
1449,311
1449,5319765
1449,27458
1449,445070
2272,323
2272,107971
2272,7501
2272,7284
2272,10448
2272,7150
2272,638011
2272,6560
2272,7002
2272,985
2272,11509
2272,637566
2272,439341
2272,33931
2272,6072
2272,5367719
2272,72
2272,89594
2272,6140
2272,5280863
2272,7409
2272,878
2272,8093
2272,8103
2272,5281708
2272,240
2272,8369
2272,1136
2272,5281707
2272,244
2272,5283339
2272,441484
2272,7802
2272,1889
2272,644104
2272,8914
2272,439533
2272,10976
2272,637920
2272,17100
2272,7895
2272,6251
2272,802
2272,32594
2272,4788
2272,5962
2272,79803
2272,26447
2272,7915
2272,6184
2272,5366074
2272,1549026
2272,11128
2272,8723
2272,957
2272,12756
2272,14296
2272,8094
2272,460
2272,12178
2272,3776
2272,7361
2272,11005
2272,5363388
2272,338
2272,1183
2272,12232
2272,5280511
2272,11747
2272,26808
2272,996
2272,5315892
2272,15394
2272,7858
2272,6274
2272,5284507
2272,784
2272,14286
2272,8892
2272,7462
2272,638014
2272,853433
2272,1068
2272,247
2272,5281167
2272,7654
2272,702
2272,999
2272,6561
2272,439246
2272,31284
2272,643941
2272,637511
2272,22386
2272,8193
2272,8063
2272,637775
2272,33166
2272,31252
2272,9862
2272,8452
2272,8180
2272,18522
2272,62453
2272,6986
2272,18827
2272,18635
2272,6054
2272,246728
2272,439263
2272,5971
2272,454
2272,1110
2272,5284639
2272,31289
2272,520108
2272,5280443
2272,998
2272,768
2272,2345
2272,106441
2272,520098
2272,5318042
2272,4133
2272,3893
2272,379
2272,1549018
2272,5284503
2272,1130
2272,107
2272,8857
2272,31260
2272,11173
2272,527
2272,5365811
2272,643779
2272,641248
2272,8908
2272,61020
2272,7288
2272,7302
2272,1031
2272,10393
2272,7847
2272,441005
2272,798
2272,6050
2272,8130
2272,994
2272,13144
2272,180
2272,10885
2272,31276
2272,6569
2272,650
2272,332
2272,5283335
2272,61503
2272,5282108
2272,638278
2272,126
2272,444539
2272,5280598
2272,5280445
2272,7710
2272,11732
2272,5283316
2272,8768
2272,637542
2272,12020
2272,6549
2272,8158
2272,11552
2272,445070
2517,323
2517,107971
2517,7501
2517,7284
2517,10448
2517,7150
2517,638011
2517,6560
2517,7002
2517,985
2517,11509
2517,637566
2517,439341
2517,33931
2517,6072
2517,5367719
2517,72
2517,89594
2517,6140
2517,5280863
2517,7409
2517,878
2517,8093
2517,8103
2517,5281708
2517,240
2517,8369
2517,1136
2517,5281707
2517,244
2517,5283339
2517,441484
2517,7802
2517,1889
2517,644104
2517,8914
2517,439533
2517,10976
2517,637920
2517,17100
2517,7895
2517,6251
2517,802
2517,32594
2517,4788
2517,5962
2517,79803
2517,26447
2517,7915
2517,6184
2517,5366074
2517,1549026
2517,11128
2517,8723
2517,957
2517,12756
2517,14296
2517,8094
2517,460
2517,12178
2517,3776
2517,7361
2517,11005
2517,5363388
2517,338
2517,1183
2517,12232
2517,5280511
2517,11747
2517,26808
2517,996
2517,5315892
2517,15394
2517,7858
2517,6274
2517,5284507
2517,784
2517,14286
2517,8892
2517,7462
2517,638014
2517,853433
2517,1068
2517,247
2517,5281167
2517,7654
2517,702
2517,999
2517,6561
2517,439246
2517,31284
2517,643941
2517,637511
2517,22386
2517,8193
2517,8063
2517,637775
2517,33166
2517,31252
2517,9862
2517,8452
2517,8180
2517,18522
2517,62453
2517,6986
2517,18827
2517,18635
2517,6054
2517,246728
2517,439263
2517,5971
2517,454
2517,1110
2517,5284639
2517,31289
2517,520108
2517,5280443
2517,998
2517,768
2517,2345
2517,106441
2517,520098
2517,5318042
2517,4133
2517,3893
2517,379
2517,1549018
2517,5284503
2517,1130
2517,107
2517,8857
2517,31260
2517,11173
2517,527
2517,5365811
2517,643779
2517,641248
2517,8908
2517,61020
2517,7288
2517,7302
2517,1031
2517,10393
2517,7847
2517,441005
2517,798
2517,6050
2517,8130
2517,994
2517,13144
2517,180
2517,10885
2517,31276
2517,6569
2517,650
2517,332
2517,5283335
2517,61503
2517,5282108
2517,638278
2517,126
2517,444539
2517,5280598
2517,5280445
2517,7710
2517,11732
2517,5283316
2517,8768
2517,637542
2517,12020
2517,6549
2517,8158
2517,11552
2517,445070
2272,323
2272,107971
2272,7501
2272,7284
2272,10448
2272,7150
2272,638011
2272,6560
2272,7002
2272,985
2272,11509
2272,637566
2272,439341
2272,33931
2272,6072
2272,5367719
2272,72
2272,89594
2272,6140
2272,5280863
2272,7409
2272,878
2272,8093
2272,8103
2272,5281708
2272,240
2272,8369
2272,1136
2272,5281707
2272,244
2272,5283339
2272,441484
2272,7802
2272,1889
2272,644104
2272,8914
2272,439533
2272,10976
2272,637920
2272,17100
2272,7895
2272,6251
2272,802
2272,32594
2272,4788
2272,5962
2272,79803
2272,26447
2272,7915
2272,6184
2272,5366074
2272,1549026
2272,11128
2272,8723
2272,957
2272,12756
2272,14296
2272,8094
2272,460
2272,12178
2272,3776
2272,7361
2272,11005
2272,5363388
2272,338
2272,1183
2272,12232
2272,5280511
2272,11747
2272,26808
2272,996
2272,5315892
2272,15394
2272,7858
2272,6274
2272,5284507
2272,784
2272,14286
2272,8892
2272,7462
2272,638014
2272,853433
2272,1068
2272,247
2272,5281167
2272,7654
2272,702
2272,999
2272,6561
2272,439246
2272,31284
2272,643941
2272,637511
2272,22386
2272,8193
2272,8063
2272,637775
2272,33166
2272,31252
2272,9862
2272,8452
2272,8180
2272,18522
2272,62453
2272,6986
2272,18827
2272,18635
2272,6054
2272,246728
2272,439263
2272,5971
2272,454
2272,1110
2272,5284639
2272,31289
2272,520108
2272,5280443
2272,998
2272,768
2272,2345
2272,106441
2272,520098
2272,5318042
2272,4133
2272,3893
2272,379
2272,1549018
2272,5284503
2272,1130
2272,107
2272,8857
2272,31260
2272,11173
2272,527
2272,5365811
2272,643779
2272,641248
2272,8908
2272,61020
2272,7288
2272,7302
2272,1031
2272,10393
2272,7847
2272,441005
2272,798
2272,6050
2272,8130
2272,994
2272,13144
2272,180
2272,10885
2272,31276
2272,6569
2272,650
2272,332
2272,5283335
2272,61503
2272,5282108
2272,638278
2272,126
2272,444539
2272,5280598
2272,5280445
2272,7710
2272,11732
2272,5283316
2272,8768
2272,637542
2272,12020
2272,6549
2272,8158
2272,11552
2272,445070
4128,7501
4128,7284
4128,6560
4128,7002
4128,985
4128,6140
4128,7409
4128,8093
4128,8103
4128,8369
4128,1136
4128,5283339
4128,7802
4128,8914
4128,10976
4128,637920
4128,17100
4128,7895
4128,32594
4128,5962
4128,7915
4128,5366074
4128,957
4128,12756
4128,14296
4128,8094
4128,460
4128,12178
4128,3776
4128,7361
4128,11005
4128,1183
4128,12232
4128,11747
4128,26808
4128,996
4128,6274
4128,5284507
4128,14286
4128,8892
4128,7462
4128,638014
4128,1068
4128,5281167
4128,702
4128,31284
4128,22386
4128,8193
4128,8063
4128,33166
4128,31252
4128,8180
4128,18522
4128,62453
4128,18827
4128,18635
4128,6054
4128,246728
4128,5971
4128,454
4128,31289
4128,520108
4128,5960
4128,998
4128,106441
4128,520098
4128,4133
4128,3893
4128,379
4128,1549018
4128,11173
4128,527
4128,641248
4128,8908
4128,7302
4128,1031
4128,7728
4128,994
4128,10885
4128,31276
4128,332
4128,5283335
4128,5282108
4128,7710
4128,11732
4128,32033
4128,5283316
4128,12020
4128,6549
4128,8158
4128,11552
1200,7501
1200,7284
1200,6560
1200,7002
1200,985
1200,6140
1200,7409
1200,8093
1200,8103
1200,8369
1200,1136
1200,5283339
1200,7802
1200,8914
1200,10976
1200,637920
1200,17100
1200,7895
1200,32594
1200,5962
1200,7915
1200,5366074
1200,957
1200,12756
1200,14296
1200,8094
1200,460
1200,12178
1200,3776
1200,7361
1200,11005
1200,1183
1200,12232
1200,11747
1200,26808
1200,996
1200,6274
1200,5284507
1200,14286
1200,8892
1200,7462
1200,638014
1200,1068
1200,5281167
1200,702
1200,31284
1200,22386
1200,8193
1200,8063
1200,33166
1200,31252
1200,8180
1200,18522
1200,62453
1200,18827
1200,18635
1200,6054
1200,246728
1200,5971
1200,454
1200,31289
1200,520108
1200,5960
1200,998
1200,106441
1200,520098
1200,4133
1200,3893
1200,379
1200,1549018
1200,11173
1200,527
1200,641248
1200,8908
1200,7302
1200,1031
1200,7728
1200,994
1200,10885
1200,31276
1200,332
1200,5283335
1200,5282108
1200,7710
1200,11732
1200,32033
1200,5283316
1200,12020
1200,6549
1200,8158
1200,11552
1122,7501
1122,7284
1122,6560
1122,7002
1122,985
1122,6140
1122,7409
1122,8093
1122,8103
1122,8369
1122,1136
1122,5283339
1122,7802
1122,8914
1122,10976
1122,637920
1122,17100
1122,7895
1122,32594
1122,5962
1122,7915
1122,5366074
1122,957
1122,12756
1122,14296
1122,8094
1122,460
1122,12178
1122,3776
1122,7361
1122,11005
1122,1183
1122,12232
1122,11747
1122,26808
1122,996
1122,6274
1122,5284507
1122,14286
1122,8892
1122,7462
1122,638014
1122,1068
1122,5281167
1122,702
1122,31284
1122,22386
1122,8193
1122,8063
1122,33166
1122,31252
1122,8180
1122,18522
1122,62453
1122,18827
1122,18635
1122,6054
1122,246728
1122,5971
1122,454
1122,31289
1122,520108
1122,5960
1122,998
1122,106441
1122,520098
1122,4133
1122,3893
1122,379
1122,1549018
1122,11173
1122,527
1122,641248
1122,8908
1122,7302
1122,1031
1122,7728
1122,994
1122,10885
1122,31276
1122,332
1122,5283335
1122,5282108
1122,7710
1122,11732
1122,32033
1122,5283316
1122,12020
1122,6549
1122,8158
1122,11552
1013,6436017
1013,5367531
1013,323
1013,107971
1013,12779
1013,7501
1013,7284
1013,61260
1013,5283349
1013,10448
1013,7150
1013,638011
1013,8468
1013,7002
1013,11509
1013,637566
1013,25915
1013,6590
1013,12748
1013,439341
1013,5280666
1013,6584
1013,33931
1013,31246
1013,9261
1013,6072
1013,62897
1013,5367719
1013,72
1013,89594
1013,72277
1013,5280863
1013,5321950
1013,878
1013,5281708
1013,8129
1013,5283356
1013,1049
1013,240
1013,8369
1013,1136
1013,244
1013,5283339
1013,11902
1013,5986428
1013,7976
1013,529056
1013,441484
1013,14079
1013,1889
1013,644104
1013,439533
1013,637920
1013,5363229
1013,6251
1013,61663
1013,802
1013,5280804
1013,4788
1013,7148
1013,79803
1013,7938
1013,36822
1013,26447
1013,8858
1013,445154
1013,6184
1013,1549026
1013,11128
1013,8723
1013,14296
1013,8094
1013,338
1013,460
1013,3776
1013,7361
1013,5363388
1013,5377381
1013,7151
1013,1183
1013,12232
1013,30914
1013,5280511
1013,26335
1013,11747
1013,26808
1013,996
1013,5315892
1013,15394
1013,15037
1013,20861
1013,6274
1013,22383
1013,7858
1013,9064
1013,784
1013,61252
1013,32065
1013,14286
1013,26331
1013,31268
1013,5283329
1013,27457
1013,853433
1013,247
1013,8175
1013,7654
1013,28905
1013,26334
1013,999
1013,6561
1013,439246
1013,26333
1013,643941
1013,637511
1013,72276
1013,22386
1013,8193
1013,637775
1013,33166
1013,31252
1013,9862
1013,8452
1013,18522
1013,6986
1013,62453
1013,5370602
1013,65064
1013,31291
1013,107905
1013,8051
1013,5280343
1013,31492
1013,18635
1013,6054
1013,246728
1013,439263
1013,1110
1013,454
1013,22201
1013,5284639
1013,62510
1013,6202
1013,19310
1013,5280443
1013,5960
1013,998
1013,768
1013,2345
1013,106441
1013,5318042
1013,31272
1013,9256
1013,3893
1013,135
1013,5284503
1013,12097
1013,5368103
1013,1130
1013,107
1013,8857
1013,31260
1013,527
1013,5365811
1013,643779
1013,65084
1013,261
1013,7362
1013,61020
1013,7288
1013,12170
1013,6210220
1013,10393
1013,5283345
1013,19602
1013,7847
1013,441005
1013,5364752
1013,798
1013,637564
1013,6050
1013,8130
1013,13144
1013,180
1013,6569
1013,61664
1013,650
1013,8194
1013,332
1013,7559
1013,31225
1013,61503
1013,638278
1013,126
1013,444539
1013,12377
1013,5280598
1013,5280445
1013,31245
1013,5319754
1013,8314
1013,7095
1013,5283316
1013,8768
1013,16592
1013,637542
1013,12020
1013,11449
1013,1032
1013,11552
1013,445070
1013,7921
1233,6436017
1233,20083
1233,323
1233,7150
1233,8468
1233,7002
1233,11509
1233,637566
1233,439341
1233,33931
1233,6072
1233,72277
1233,878
1233,5281708
1233,240
1233,5281707
1233,244
1233,5283339
1233,441484
1233,1889
1233,17100
1233,5364409
1233,4788
1233,7848
1233,6184
1233,11128
1233,8723
1233,957
1233,12756
1233,8094
1233,338
1233,1183
1233,12232
1233,5280511
1233,11747
1233,5315892
1233,15394
1233,12293
1233,6274
1233,784
1233,8091
1233,638014
1233,853433
1233,7797
1233,247
1233,7654
1233,999
1233,643941
1233,637511
1233,72276
1233,5281168
1233,8063
1233,637775
1233,8452
1233,6986
1233,65064
1233,107905
1233,6054
1233,439263
1233,1110
1233,10795
1233,5284639
1233,31289
1233,19310
1233,5280443
1233,998
1233,5318042
1233,13357
1233,1130
1233,7826
1233,5318599
1233,31260
1233,107
1233,527
1233,8908
1233,10393
1233,7847
1233,441005
1233,798
1233,6050
1233,994
1233,13144
1233,650
1233,5282108
1233,638278
1233,444539
1233,5280598
1233,7095
1233,5283316
1233,8768
1233,12020
1233,11552
1233,445070
1233,107971
1233,5364519
1233,7284
1233,7501
1233,10448
1233,638011
1233,6560
1233,643731
1233,284
1233,11527
1233,5367719
1233,72
1233,89594
1233,6140
1233,5280863
1233,8093
1233,602
1233,8129
1233,644104
1233,8914
1233,439533
1233,6251
1233,7895
1233,802
1233,32594
1233,79803
1233,26447
1233,6544
1233,1549026
1233,5363388
1233,3776
1233,7858
1233,9064
1233,1068
1233,439246
1233,6561
1233,7043
1233,33166
1233,9862
1233,5352876
1233,5280343
1233,18635
1233,246728
1233,454
1233,6202
1233,7410
1233,5463238
1233,5960
1233,768
1233,2345
1233,11160
1233,106441
1233,520098
1233,5284503
1233,8857
1233,5365811
1233,643779
1233,65084
1233,261
1233,8163
1233,61020
1233,5283321
1233,7288
1233,61346
1233,1031
1233,5283324
1233,5364752
1233,8130
1233,180
1233,6569
1233,5283335
1233,61503
1233,126
1233,5280445
1233,637542
1233,6549
4888,529481
4888,5283316
4888,636687
4888,5364752
366,323
366,107971
366,7284
366,10448
366,7150
366,638011
366,11509
366,637566
366,439341
366,33931
366,6072
366,5367719
366,72
366,89594
366,72277
366,5280863
366,878
366,14778
366,5281708
366,240
366,6428802
366,244
366,11902
366,441484
366,1889
366,644104
366,439533
366,6429333
366,6251
366,802
366,5280804
366,4788
366,79803
366,26447
366,6184
366,1549026
366,11128
366,8723
366,5363388
366,8094
366,338
366,5362588
366,1183
366,5280511
366,5315892
366,15394
366,7858
366,9064
366,784
366,853433
366,247
366,7654
366,999
366,6561
366,439246
366,643941
366,637511
366,72276
366,637775
366,9862
366,8452
366,6986
366,65064
366,107905
366,5280343
366,18635
366,6054
366,439263
366,1110
366,454
366,5284639
366,6202
366,5280443
366,998
366,768
366,2345
366,5318042
366,5284503
366,5365891
366,1130
366,107
366,8857
366,31260
366,527
366,5365811
366,643779
366,65084
366,61020
366,7288
366,10393
366,7847
366,441005
366,798
366,6050
366,8130
366,13144
366,180
366,6569
366,650
366,61503
366,638278
366,126
366,444539
366,5280598
366,5280445
366,8768
366,637542
366,11552
366,445070
1996,323
1996,107971
1996,7284
1996,10448
1996,7150
1996,638011
1996,11509
1996,637566
1996,439341
1996,33931
1996,6072
1996,5367719
1996,72
1996,89594
1996,72277
1996,5280863
1996,878
1996,5281708
1996,8129
1996,240
1996,244
1996,441484
1996,1889
1996,644104
1996,439533
1996,6429333
1996,6251
1996,802
1996,4788
1996,7148
1996,79803
1996,26447
1996,6544
1996,6184
1996,1549026
1996,11128
1996,8723
1996,5363388
1996,8094
1996,338
1996,1183
1996,12232
1996,5280511
1996,11747
1996,26808
1996,5315892
1996,15394
1996,7858
1996,9064
1996,784
1996,853433
1996,1068
1996,247
1996,7654
1996,999
1996,6561
1996,439246
1996,643941
1996,637511
1996,72276
1996,637775
1996,9862
1996,8452
1996,6986
1996,65064
1996,107905
1996,5280343
1996,18635
1996,6054
1996,439263
1996,1110
1996,454
1996,22201
1996,5284639
1996,31289
1996,5280443
1996,998
1996,768
1996,2345
1996,5318042
1996,5284503
1996,1130
1996,107
1996,8857
1996,31260
1996,527
1996,5365811
1996,643779
1996,65084
1996,61020
1996,7288
1996,10393
1996,7847
1996,441005
1996,798
1996,6050
1996,8130
1996,13144
1996,180
1996,6569
1996,650
1996,61503
1996,638278
1996,126
1996,444539
1996,5280598
1996,5280445
1996,8768
1996,637542
1996,11552
1996,445070
1533,323
1533,7150
1533,11509
1533,637566
1533,439341
1533,33931
1533,6072
1533,12587
1533,72277
1533,878
1533,5281708
1533,5283356
1533,1049
1533,240
1533,1616260
1533,244
1533,7976
1533,441484
1533,1889
1533,5363229
1533,4788
1533,7938
1533,6184
1533,11128
1533,8723
1533,12756
1533,8094
1533,338
1533,1183
1533,12232
1533,5280511
1533,14896
1533,11747
1533,26808
1533,5315892
1533,15394
1533,784
1533,8186
1533,8892
1533,853433
1533,247
1533,7654
1533,999
1533,643941
1533,637511
1533,72276
1533,5281168
1533,8063
1533,637775
1533,8452
1533,6986
1533,65064
1533,107905
1533,8051
1533,18827
1533,6054
1533,439263
1533,1110
1533,22201
1533,5284639
1533,5280443
1533,998
1533,5318042
1533,379
1533,12097
1533,1130
1533,31260
1533,107
1533,527
1533,10393
1533,7847
1533,441005
1533,798
1533,6050
1533,13144
1533,650
1533,638278
1533,444539
1533,5280598
1533,5283316
1533,8768
1533,1032
1533,11552
1533,445070
1533,107971
1533,7284
1533,10448
1533,638011
1533,25915
1533,18554
1533,13187
1533,5367719
1533,72
1533,89594
1533,5280863
1533,8093
1533,8103
1533,8129
1533,7802
1533,644104
1533,8914
1533,439533
1533,6251
1533,802
1533,5280804
1533,79803
1533,26447
1533,1549026
1533,1030
1533,5363388
1533,3776
1533,7460
1533,996
1533,7858
1533,9064
1533,7462
1533,8175
1533,26334
1533,439246
1533,6561
1533,9862
1533,31252
1533,5280343
1533,18635
1533,246728
1533,454
1533,6202
1533,768
1533,2345
1533,5284503
1533,8857
1533,5365811
1533,643779
1533,65084
1533,7362
1533,61020
1533,7288
1533,19602
1533,8130
1533,6654
1533,180
1533,880
1533,6569
1533,61503
1533,126
1533,5280445
1533,7710
1533,637542
341,6436017
341,323
341,6989
341,7150
341,12389
341,8468
341,7002
341,11509
341,637566
341,439341
341,33931
341,6072
341,7929
341,72277
341,878
341,5281708
341,240
341,244
341,441484
341,1889
341,1140
341,4788
341,6184
341,11128
341,8723
341,8094
341,338
341,1183
341,5280511
341,931
341,5315892
341,15394
341,784
341,853433
341,247
341,7654
341,999
341,643941
341,637511
341,72276
341,5281168
341,8063
341,637775
341,8452
341,6986
341,65064
341,107905
341,8051
341,6054
341,439263
341,1110
341,5284639
341,5280443
341,998
341,5275520
341,5318042
341,1130
341,31260
341,107
341,527
341,12388
341,10393
341,7847
341,441005
341,798
341,6050
341,13144
341,650
341,638278
341,444539
341,5280598
341,5283316
341,8768
341,7237
341,8182
341,11552
341,445070
341,107971
341,7501
341,7284
341,10448
341,638011
341,14257
341,5367719
341,72
341,89594
341,5280863
341,8093
341,8129
341,22311
341,7247
341,644104
341,439533
341,6251
341,802
341,79803
341,26447
341,1549026
341,5363388
341,3776
341,7858
341,9064
341,8655
341,5281167
341,439246
341,6561
341,9862
341,5280343
341,18635
341,454
341,6202
341,91457
341,768
341,2345
341,5284503
341,8857
341,5365811
341,643779
341,65084
341,61020
341,7288
341,5283324
341,19602
341,69600
341,8130
341,6654
341,180
341,6569
341,11006
341,61503
341,126
341,5280445
341,5319754
341,637542
341,10364
2781,323
2781,107971
2781,7501
2781,7284
2781,10448
2781,7150
2781,6985
2781,638011
2781,16741
2781,11509
2781,637566
2781,439341
2781,33931
2781,6072
2781,5367719
2781,72
2781,89594
2781,5280863
2781,878
2781,5281708
2781,240
2781,244
2781,441484
2781,1889
2781,644104
2781,439533
2781,6251
2781,802
2781,4788
2781,79803
2781,26447
2781,6184
2781,1549026
2781,11128
2781,8723
2781,5363388
2781,8094
2781,338
2781,11005
2781,1183
2781,12232
2781,5280511
2781,5315892
2781,996
2781,15394
2781,7858
2781,784
2781,853433
2781,247
2781,7654
2781,999
2781,6561
2781,439246
2781,643941
2781,637511
2781,637775
2781,9862
2781,8452
2781,679
2781,6986
2781,5280343
2781,18635
2781,6054
2781,439263
2781,1110
2781,454
2781,5284639
2781,6202
2781,5280443
2781,998
2781,768
2781,2345
2781,5318042
2781,5284503
2781,1130
2781,107
2781,8857
2781,31260
2781,527
2781,5365811
2781,643779
2781,61020
2781,7288
2781,10393
2781,7847
2781,441005
2781,7918
2781,798
2781,6050
2781,8130
2781,13144
2781,180
2781,6569
2781,650
2781,61503
2781,638278
2781,126
2781,444539
2781,5280598
2781,5280445
2781,8768
2781,5281654
2781,637542
2781,11552
2781,445070
68,7362
68,12529
68,7795
68,11124
68,7501
68,12180
68,7150
68,1031
68,7762
68,12571
68,7915
68,6054
68,6184
68,7738
68,637566
68,8025
68,957
68,6202
68,6590
68,8094
68,7824
68,3776
68,179
68,6584
68,7353
68,7361
68,10882
68,7983
68,10885
68,998
68,8052
68,11160
68,13654
68,7559
68,996
68,7997
68,31272
68,12206
68,7778
68,155007
68,11732
68,1130
68,10430
68,247
68,16666
68,31260
68,7342
68,644104
68,10976
68,527
68,17100
68,7895
68,6561
68,6428929
68,1032
68,643820
68,519786
68,261
68,11552
68,22386
1767,6140
1767,6274
1767,994
293,5283321
293,62453
293,62897
293,5960
293,12232
293,36225
293,5283324
293,11552
293,14079
1001,61303
1001,8914
1001,9862
1001,8103
1001,5281
1001,527
1001,11005
1001,7895
1001,5283321
1001,3893
1001,8186
1001,8158
1001,8892
1001,5283349
1001,379
1001,5284421
1001,985
1001,5281168
1001,7802
1001,445639
2367,7909
2367,12209
2367,7302
2367,12278
2367,7501
2367,176
2367,1031
2367,7150
2367,5280343
2367,6560
2367,10393
2367,7344
2367,445154
2367,8468
2367,7193
2367,8025
2367,6202
2367,8094
2367,6584
2367,7711
2367,1183
2367,6440397
2367,31276
2367,998
2367,8052
2367,650
2367,72
2367,126
2367,7997
2367,9064
2367,8314
2367,8038
2367,1130
2367,10430
2367,8768
2367,8655
2367,31260
2367,7249
2367,7654
2367,644104
2367,527
2367,10957
2367,7895
2367,6561
2367,1032
2367,11552
2367,72276
2367,5280804
2367,22386
4920,323
4920,6989
4920,7150
4920,8468
4920,11509
4920,7738
4920,637566
4920,439341
4920,33931
4920,31231
4920,6072
4920,878
4920,5281708
4920,240
4920,244
4920,441484
4920,1889
4920,17100
4920,521253
4920,4788
4920,18818
4920,5281515
4920,6184
4920,5366074
4920,11128
4920,8723
4920,338
4920,1183
4920,5280511
4920,14896
4920,5315892
4920,15394
4920,784
4920,853433
4920,442501
4920,7476
4920,247
4920,7654
4920,999
4920,643941
4920,637511
4920,637775
4920,8452
4920,6986
4920,6054
4920,11230
4920,439263
4920,1110
4920,5284639
4920,17868
4920,5280443
4920,1549778
4920,998
4920,5318042
4920,4114
4920,7478
4920,61007
4920,159055
4920,1130
4920,107
4920,31260
4920,527
4920,5352437
4920,5144
4920,10393
4920,7847
4920,441005
4920,9015
4920,89316
4920,798
4920,6050
4920,13144
4920,650
4920,4276
4920,638278
4920,7144
4920,444539
4920,5280598
4920,1549040
4920,8768
4920,5322111
4920,11552
4920,445070
4920,107971
4920,7284
4920,10448
4920,638011
4920,403919
4920,5367719
4920,72
4920,89594
4920,6616
4920,5280863
4920,6918391
4920,22311
4920,644104
4920,439533
4920,6251
4920,802
4920,7439
4920,5280804
4920,5320250
4920,79803
4920,26447
4920,243
4920,1549026
4920,5363388
4920,16724
4920,7858
4920,30248
4920,7462
4920,2879
4920,439246
4920,6561
4920,8815
4920,92139
4920,7463
4920,9862
4920,5280343
4920,18635
4920,454
4920,768
4920,2345
4920,5284503
4920,637563
4920,31244
4920,8857
4920,5365811
4920,643779
4920,7362
4920,61020
4920,7288
4920,31253
4920,8130
4920,6654
4920,180
4920,6569
4920,5317319
4920,61503
4920,126
4920,5280445
4920,326
4920,62385
4920,637542
4920,6549
4378,323
4378,6989
4378,7150
4378,8468
4378,442355
4378,11509
4378,637566
4378,439341
4378,33931
4378,6072
4378,878
4378,5281708
4378,240
4378,244
4378,441484
4378,1889
4378,17100
4378,61206
4378,8842
4378,4788
4378,18818
4378,5281515
4378,6184
4378,11128
4378,8723
4378,957
4378,8094
4378,338
4378,11005
4378,1183
4378,5280511
4378,14896
4378,5315892
4378,15394
4378,5284507
4378,784
4378,853433
4378,442501
4378,247
4378,2758
4378,7654
4378,999
4378,643941
4378,637511
4378,8063
4378,637775
4378,8452
4378,6986
4378,8051
4378,6054
4378,11230
4378,439263
4378,1110
4378,5284639
4378,31289
4378,17868
4378,5280443
4378,998
4378,5275520
4378,5318042
4378,62328
4378,3893
4378,379
4378,159055
4378,1130
4378,31260
4378,107
4378,62367
4378,527
4378,61130
4378,12388
4378,5352437
4378,10393
4378,16537
4378,7847
4378,441005
4378,8167
4378,10402
4378,798
4378,6050
4378,13144
4378,650
4378,7794
4378,5282108
4378,638278
4378,444539
4378,5280598
4378,6430759
4378,7136
4378,1549025
4378,8768
4378,381152
4378,5284421
4378,1032
4378,643820
4378,11552
4378,445070
4378,107971
4378,7284
4378,10448
4378,6508206
4378,638011
4378,6560
4378,985
4378,5367719
4378,72
4378,89594
4378,6616
4378,5280863
4378,8103
4378,8129
4378,10106
4378,22311
4378,8748
4378,8205
4378,64685
4378,644104
4378,8914
4378,439533
4378,6251
4378,7461
4378,802
4378,7439
4378,8900
4378,8294
4378,79803
4378,10819
4378,26447
4378,1549026
4378,5363388
4378,7460
4378,5355853
4378,7858
4378,11142
4378,7462
4378,439246
4378,6561
4378,111037
4378,7463
4378,5281
4378,9862
4378,18635
4378,454
4378,768
4378,2345
4378,8174
4378,12534
4378,5284503
4378,445639
4378,8857
4378,5365811
4378,643779
4378,11468
4378,439250
4378,7362
4378,8163
4378,61020
4378,7288
4378,440917
4378,5280435
4378,31253
4378,8130
4378,6654
4378,180
4378,6569
4378,61503
4378,126
4378,5280445
4378,9855795
4378,5365982
4378,637542
4378,6549
4378,122485
778,323
778,443167
778,643915
778,6989
778,7150
778,61362
778,11509
778,637566
778,7335
778,439341
778,5280666
778,33931
778,6072
778,11463
778,878
778,5281708
778,24832101
778,1049
778,240
778,244
778,642376
778,441484
778,1889
778,10408
