,Recipe Name,Prepare Time,Cook Time,Total Time,RecipeID,Servings
6331,Chocolate Almond Bark Recipe ,5,10,45,15779,16
6332,Pork and Bean Bread Recipe ,NULL,NULL,NULL,15780,24
6333,Easy Black Bottom Cupcakes Recipe ,NULL,NULL,NULL,15781,24
6334,Pomegranate Dessert Recipe ,NULL,NULL,NULL,15783,6
6335,Hashbrown Casserole Recipe ,15,45,60,15784,10
6336,Fresh Apple Tarts Recipe ,30,30,165,15785,16
6337,Key Lime Pie VIII Recipe ,20,NULL,140,15787,8
6338,Pork Vegetable Soup Recipe ,NULL,NULL,NULL,15788,4
6339,Teriyaki Marinade Recipe ,10,NULL,10,15789,24
6340,Cappuccino Pie Recipe ,15,NULL,225,15790,8
6341,Chocolate Hazelnut Tart Recipe ,NULL,NULL,NULL,15791,8
6342,Peanut Butter Ice Cream Pie I Recipe ,NULL,NULL,NULL,15792,8
6343,Graham Cracker Pudding Pie Recipe ,15,NULL,255,15794,12
6344,Tuscan Style Bean Soup Recipe ,NULL,NULL,NULL,15799,6
6345,Sunflower Chicken Salad Recipe ,NULL,NULL,NULL,15801,4
6346,Ramen Cabbage Salad Recipe ,NULL,NULL,NULL,15802,5
6347,Sharp Cheese Ball  Recipe ,10,NULL,30,15804,10
6348,Lemonade Pie IV Recipe ,NULL,NULL,NULL,15805,8
6349,Chemical Apple Pie (No Apple Apple Pie) Recipe ,NULL,NULL,NULL,15806,8
6350,Tomato Pie I Recipe ,NULL,NULL,NULL,15807,6
6351,'World''s Best Key Lime Pie Recipe ',NULL,NULL,NULL,15808,8
6352,Deep Dish Cherry Pie Recipe ,15,40,55,15809,NULL
6353,Carrot Pineapple Cake I Recipe ,30,45,75,15810,24
6354,Cheesy Chicken Recipe ,NULL,NULL,NULL,15811,6
6355,Picante Chicken Stew Recipe ,NULL,NULL,NULL,15812,12
6356,Bean and Bacon Soup Recipe ,5,10,15,15813,4
6357,Apricot and Peach Fried Pies Recipe ,NULL,30,30,15814,18
6358,Chess Pie IV Recipe ,30,60,90,15815,8
6359,Caramel Pie II Recipe ,5,120,125,15816,8
6360,One Two Three Fudge Recipe ,NULL,NULL,NULL,15818,36
6361,'Aunt Teen''s Creamy Chocolate Fudge Recipe ',10,20,30,15821,48
6362,Mango Custard Pie Recipe ,NULL,NULL,NULL,15822,8
6363,Mini Cheesecakes Recipe ,25,15,100,15823,12
6364,Garlic Cajun Ribs Recipe ,15,45,75,15824,8
6365,Raisin Pie III Recipe ,NULL,NULL,NULL,15826,8
6366,Peanut Butter Pie XII Recipe ,NULL,NULL,NULL,15827,8
6367,Potato Bread IV Recipe ,NULL,NULL,NULL,15829,12
6368,Easy Key Lime Pie II Recipe ,NULL,NULL,NULL,15830,8
6369,Butterscotch Pie II Recipe ,NULL,NULL,NULL,15831,8
6370,Pineapple Pie IV Recipe ,30,40,80,15832,8
6371,Cabbage Soup II Recipe ,NULL,NULL,NULL,15833,6
6372,Plum Pie Recipe ,30,60,90,15834,8
6373,Rhubarb Custard Pie V Recipe ,NULL,NULL,NULL,15835,8
6374,Strawberry Pie II Recipe ,NULL,NULL,NULL,15836,8
6375,Old Fashioned Apple Cream Pie Recipe ,NULL,NULL,NULL,15837,8
6376,Easy as Pie Strawberry Pie Recipe ,NULL,NULL,NULL,15838,8
6377,Chicken Tortilla Soup V Recipe ,NULL,NULL,NULL,15840,4
6378,Hamburger Stew Recipe ,NULL,NULL,NULL,15841,7
6379,Sour Cream Raisin Pie IV Recipe ,NULL,NULL,NULL,15842,8
6380,'Mary McCormack''s Marinated Mushrooms Recipe ',NULL,NULL,NULL,15845,8
6381,Coffee Liqueur II Recipe ,NULL,NULL,NULL,15846,20
6382,Olive Cheese Appetizers Recipe ,10,15,25,15848,7
6383,Chocolate Chip Pecan Pie Recipe ,30,60,90,15850,8
6384,Blackbottom Pie III Recipe ,NULL,NULL,NULL,15851,8
6385,'My Grandma''s Shoo',NULL,NULL,NULL,15853,8
6386,Rhubarb Cream Pie Recipe ,NULL,NULL,NULL,15854,8
6387,Easy Pineapple Cake Recipe ,30,45,75,15857,24
6388,Delicious Apple Salad Recipe ,5,10,15,15858,15
6389,Green Tomato Mincemeat Recipe ,45,180,285,15860,120
6390,Easy and Delicious Blender Quiche Recipe ,25,40,75,15861,6
6391,Pecan Pie Tarts Recipe ,NULL,NULL,NULL,15862,30
6392,Millionaire Pie II Recipe ,NULL,NULL,NULL,15863,16
6393,Irish Whiskey Cake Recipe ,40,60,100,15864,9
6394,Apple Pie in a Jar Recipe ,NULL,NULL,NULL,15865,16
6395,Shrimp and Okra Gumbo Recipe ,15,120,135,15866,6
6396,Lentil Chili Recipe ,NULL,NULL,NULL,15868,6
6397,Cream Puffs Recipe ,30,25,55,15869,20
6398,Frosty Strawberry Squares Recipe ,15,15,420,15870,16
6399,Non,5,NULL,5,15871,15
6400,Chocolate Peanut Butter Pie IV Recipe ,NULL,NULL,NULL,15873,8
6401,Chocolate Cinnamon Hazelnut Meringue Cake Recipe ,NULL,NULL,NULL,15876,12
6402,Graham Cracker Pie Recipe ,NULL,NULL,NULL,15877,8
6403,Fried Apples Recipe ,NULL,NULL,NULL,15878,4
6404,Mississippi Mud Pie II Recipe ,20,20,160,15879,12
6405,Key Lime Pie VII Recipe ,15,8,55,15880,8
6406,Pineapple and Lemon Pie Recipe ,NULL,NULL,NULL,15881,8
6407,Sweet and Sour Tofu Veggies Recipe ,NULL,NULL,NULL,15882,4
6408,English  Teacakes Recipe ,NULL,NULL,NULL,15883,18
6409,'Pat''s Rose Apple Pie Recipe ',NULL,NULL,NULL,15884,8
6410,Peach Custard Pie III Recipe ,NULL,NULL,NULL,15885,8
6411,Chocolate Caramel Nut Pie Recipe ,NULL,NULL,NULL,15887,8
6412,Cider Vinegar Chicken Recipe ,NULL,NULL,NULL,15889,6
6413,Boiling Water Pastry Recipe ,NULL,NULL,NULL,15891,8
6414,Brandy Butter (Hard Sauce) Recipe ,NULL,NULL,NULL,15893,8
6415,Chocolate Bar Pie I Recipe ,NULL,NULL,NULL,15895,8
6416,Old Fashioned Lemon Pie Recipe ,NULL,NULL,NULL,15897,8
6417,'Mamaw''s Devils Food Cake Recipe ',NULL,NULL,NULL,15898,24
6418,Creamy Cheese Pie Recipe ,NULL,NULL,NULL,15900,8
6419,'Sunday''s Apple Pie Recipe ',45,50,95,15902,8
6420,Pineapple Pie III Recipe ,NULL,NULL,NULL,15903,8
6421,'Mom''s Apple Pie I Recipe ',NULL,NULL,NULL,15904,8
6422,'Michelle''s Punch Bowl Cake Recipe ',NULL,NULL,NULL,15905,12
6423,'Deni''s Strawberry Cheese Pie Recipe ',15,NULL,135,15906,8
6424,Caramel Apple Pie II Recipe ,NULL,NULL,NULL,15908,8
6425,Italian Holiday Pie Recipe ,NULL,NULL,NULL,15910,8
6426,Applesauce Custard Pie Recipe ,NULL,NULL,NULL,15911,8
6427,Sugar Free Eggnog Recipe ,NULL,NULL,NULL,15912,5
6428,Chili Soup Recipe ,NULL,NULL,NULL,15914,14
6429,Black,20,35,55,15916,6
6430,Fudge Truffle Cheesecake Recipe ,30,60,300,15917,14
6431,Easy Stroganoff Recipe ,NULL,30,30,15919,6
6432,Apple,15,45,60,15920,6
6433,Melt In Your Mouth Toffee Recipe ,10,20,60,15921,48
6434,Cheese Fritters Recipe ,15,10,25,15922,10
6435,Black,5,20,25,15923,10
6436,'Kid''s Favorite Passover Pizza Recipe ',NULL,NULL,NULL,15924,2
6437,Creamy Au Gratin Potatoes Recipe ,30,90,120,15925,4
6438,Irish Breakfast Recipe ,5,10,15,15926,2
6439,Sun,NULL,NULL,NULL,15927,8
6440,Beer Cheese Soup III Recipe ,20,40,60,15930,6
6441,'Hoppin'' John Recipe ',15,120,135,15931,6
6442,Holiday Dressing Recipe ,20,120,165,15933,16
6443,Good Dog Cookies Recipe ,NULL,NULL,NULL,15934,6
6444,Delicious Apple Crisp Recipe ,NULL,NULL,NULL,15935,10
6445,Custard Pie III Recipe ,NULL,NULL,NULL,15936,8
6446,Easy to Remember Pie Crust Recipe ,NULL,NULL,NULL,15937,8
6447,Hot Water Pie Crust II Recipe ,NULL,NULL,NULL,15938,16
6448,Miracle Baking Powder Pie Crust Recipe ,NULL,NULL,NULL,15939,16
6449,"Never, Never Fail Pie Pastry Recipe ",NULL,NULL,NULL,15940,8
6450,Apple Pie IV Recipe ,NULL,NULL,NULL,15941,8
6451,Canned Apple Pie Filling Recipe ,NULL,NULL,NULL,15942,56
6452,Concord Grape Pie III Recipe ,60,50,110,15944,8
6453,Fig Pie Recipe ,25,12,1627,15945,8
6454,Cranberry Pecan Pie Recipe ,30,60,90,15946,8
6455,Old Fashioned Paradise Pumpkin Pie Recipe ,30,60,120,15947,8
6456,Pecan Pumpkin Pie III Recipe ,NULL,NULL,NULL,15948,8
6457,Pumpkin Pie IV Recipe ,30,50,80,15949,16
6458,Yummy Pumpkin Pie Recipe ,NULL,NULL,NULL,15950,8
6459,Durbin Hotel Sugar Cream Pie Recipe ,30,5,95,15951,8
6460,Waffle Cookies II Recipe ,NULL,NULL,NULL,15952,24
6461,Cocoa Kiss Cookies Recipe ,25,10,95,15953,24
6462,'Bill Clinton''s Lemon Chess Pie Recipe ',NULL,NULL,NULL,15954,8
6463,Ranch Oyster Crackers Recipe ,10,20,45,15956,20
6464,Chocolate Bar Pie II Recipe ,NULL,NULL,NULL,15959,8
6465,Cookie Pie Recipe ,30,NULL,30,15960,8
6466,Frozen Pumpkin Pie Recipe ,30,15,165,15961,8
6467,Fruity Tart Recipe ,20,20,160,15962,8
6468,Grasshopper Pie II Recipe ,NULL,NULL,NULL,15963,8
6469,Lemon Icebox Pie III Recipe ,NULL,NULL,NULL,15964,8
6470,Million Dollar Pie III Recipe ,15,NULL,135,15965,8
6471,Millionaire Pie III Recipe ,NULL,NULL,NULL,15966,16
6472,Peanut Butter Pie 2000 Recipe ,NULL,NULL,NULL,15967,8
6473,Peanut Butter Pie XIII Recipe ,15,NULL,135,15968,8
6474,Pumpkin Cheesecake I Recipe ,NULL,NULL,NULL,15970,15
6475,"Toasted Coconut, Pecan, and Caramel Pie Recipe ",30,10,100,15971,16
6476,Vinegar Pie VII Recipe ,30,NULL,210,15972,8
6477,Chocolate Pie II Recipe ,NULL,NULL,NULL,15973,8
6478,Lush Pie Recipe ,NULL,NULL,NULL,15974,8
6479,Old Fashioned Raisin Pie II Recipe ,NULL,NULL,NULL,15975,8
6480,Pineapple Cream Cheese Pie Recipe ,NULL,NULL,NULL,15976,16
6481,Maids of Honor Tarts II Recipe ,NULL,NULL,NULL,15977,12
6482,Carrot Pecan Crunch Pie Recipe ,NULL,NULL,NULL,15979,8
6483,Empanadas II Recipe ,30,30,60,15980,32
6484,Spinach Pie II Recipe ,NULL,NULL,NULL,15982,8
6485,'Granny''s Cherokee Casserole Recipe ',NULL,NULL,NULL,15983,11
6486,Limpa Bread Recipe ,NULL,NULL,NULL,15984,15
6487,'Grandma''s Corn Pudding Recipe ',10,60,70,15985,8
6488,Easy Vanilla Cookie  Recipe ,NULL,NULL,NULL,15986,12
6489,Cranberry Walnut Bread Recipe ,40,60,100,15988,24
6490,Old Fashioned Cream Pie Recipe ,NULL,NULL,NULL,15990,8
6491,Chocolate Bourbon Pecan Pie Recipe ,30,60,90,15994,8
6492,'Ruth''s Grandma''s Pie Crust Recipe ',10,NULL,10,15995,32
6493,French Apple Cream Pie Recipe ,NULL,NULL,NULL,15996,8
6494,Sugar Pie III Recipe ,NULL,NULL,NULL,15997,6
6495,Crust for Veggie Pot Pie Recipe ,NULL,NULL,NULL,15998,8
6496,Green Beans with Almonds Recipe ,NULL,NULL,NULL,16000,7
6497,Fish Chowder II Recipe ,NULL,NULL,NULL,16001,6
6498,Fruit Cobbler Recipe ,NULL,NULL,NULL,16002,7
6499,Hamburger Soup IV Recipe ,NULL,NULL,NULL,16003,4
6500,Tropical Mango Mousse Recipe ,NULL,NULL,NULL,16004,6
6501,Viennese Crescent Holiday Cookies Recipe ,15,10,85,16006,48
6502,Easy Lemon Pie Recipe ,NULL,NULL,NULL,16007,8
6503,Cracker Pie II Recipe ,NULL,NULL,NULL,16008,8
6504,Roasted Red Pepper Chicken Recipe ,NULL,NULL,NULL,16010,4
6505,Chicken Veggie Soup I Recipe ,NULL,NULL,NULL,16011,4
6506,'Saint Paddy''s Dill Dip Recipe ',NULL,NULL,NULL,16013,4
6507,Homemade Chocolate Covered Cherries Recipe ,NULL,NULL,NULL,16017,50
6508,Caramels Recipe ,NULL,NULL,NULL,16018,60
6509,'World''s Best Pumpkin Pie Recipe ',NULL,NULL,NULL,16019,8
6510,Collard Greens Recipe ,NULL,NULL,NULL,16021,6
6511,'New Year''s Day Black',15,180,195,16022,16
6512,Southern Collard Greens Recipe ,10,180,190,16024,6
6513,Sweet Tart Punch Recipe ,NULL,NULL,NULL,16026,25
6514,Cherry Nut Delight Recipe ,NULL,NULL,NULL,16028,4
6515,Chocolate Strawberry Shortcake Recipe ,NULL,NULL,NULL,16029,10
6516,The Best Valentine Sugar Cookies Recipe ,NULL,NULL,NULL,16033,48
6517,Strawberry Fluff Recipe ,NULL,NULL,NULL,16034,9
6518,Irish Lamb Stew Recipe ,20,145,165,16035,10
6519,Coffee Liqueur III Recipe ,NULL,NULL,NULL,16039,9
6520,Sambousa Recipe ,NULL,NULL,NULL,16040,10
6521,Toll House Walnut Pie Recipe ,NULL,NULL,NULL,16041,8
6522,Caribbean Coconut Chicken Recipe ,NULL,NULL,NULL,16042,4
6523,Dixie Pie Recipe ,NULL,NULL,NULL,16043,16
6524,Matzo Brei Recipe ,NULL,NULL,NULL,16045,1
6525,Molasses Snowballs Recipe ,NULL,NULL,NULL,16046,18
6526,Peanut Butter Temptations II Recipe ,NULL,NULL,NULL,16047,18
6527,Chocolate Caramel Brownies Recipe ,15,30,45,16048,15
6528,'Granny Kat''s Pumpkin Roll Recipe ',20,15,55,16049,10
6529,'Sam''s Kicking Cranberry Sauce Recipe ',15,180,675,16051,12
6530,Paradise Pumpkin Pie I Recipe ,NULL,NULL,NULL,16052,8
6531,Date Cake Recipe ,NULL,NULL,NULL,16053,11
6532,Two Ton Bourbon Pecan Cake Recipe ,30,100,150,16056,10
6533,'Ultimate Valentine''s Day Chocolate Truffle Recipe ',NULL,NULL,NULL,16057,2
6534,Stole My Heart Chocolate Cake Recipe ,NULL,NULL,NULL,16059,9
6535,'Valentine''s Pie Recipe ',20,NULL,80,16060,8
6536,Italian Restaurant,5,NULL,65,16062,6
6537,Ranch Oyster Crackers Recipe ,10,20,45,16063,20
6538,'Anna''s Custard Pie Recipe ',15,35,50,16065,8
6539,Awesome Slow Cooker Pot Roast Recipe ,10,480,490,16066,12
6540,Hot Honey Chicken Recipe ,NULL,NULL,NULL,16068,4
6541,Passover Rolls II Recipe ,NULL,NULL,NULL,16069,4
6542,Passover Chocolate Mousse Pie Recipe ,NULL,NULL,NULL,16070,8
6543,Passover Brownies Recipe ,10,30,40,16072,16
6544,Potato Latkes I Recipe ,NULL,NULL,NULL,16073,6
6545,Best Chicken Salad Ever I Recipe ,10,NULL,10,16075,6
6546,Cheesy Potato Kugel Recipe ,30,90,120,16076,12
6547,Norwegian Potato Lefsa Recipe ,NULL,NULL,NULL,16077,8
6548,Passover Chocolate Chip Meringues Recipe ,15,180,195,16078,2
6549,Fereni Starch Pudding Recipe ,10,10,20,16079,6
6550,'Judy''s Strawberry Pretzel Salad Recipe ',15,10,120,16080,16
6551,Anytime Fruit Salad Recipe ,10,NULL,40,16082,6
6552,Salad de Colores Recipe ,15,NULL,15,16085,4
6553,Hush Puppies I Recipe ,NULL,NULL,NULL,16088,6
6554,Hush Puppies II Recipe ,NULL,NULL,NULL,16089,24
6555,Dressing for Potato Salad Recipe ,5,NULL,5,16090,8
6556,Baby Back Ribs Recipe ,480,150,630,16091,4
6557,Italian Restaurant,5,NULL,805,16095,8
6558,Pioneer Potato Candy Recipe ,NULL,NULL,NULL,16096,12
6559,Pumpkin Cheesecake Pie Recipe ,NULL,NULL,NULL,16097,8
6560,'Alyson''s Broccoli Salad Recipe ',15,15,30,16098,6
6561,Mexican Salad Recipe ,15,NULL,75,16099,7
6562,'Johnny''s Spice Rub Recipe ',5,NULL,5,16100,25
6563,Easy Yummy Chinese Chicken Salad Recipe ,15,10,45,16104,10
6564,Beef Stroganoff II Recipe ,15,30,45,16105,4
6565,Hot and Sour Soup with Tofu Recipe ,20,30,50,16106,4
6566,Apple Pie Filling II Recipe ,NULL,NULL,NULL,16107,8
6567,E,NULL,NULL,NULL,16108,16
6568,Greek Garbanzo Bean Salad Recipe ,10,NULL,130,16110,8
6569,Carrot and Raisin Salad I Recipe ,10,NULL,40,16111,4
6570,Chocolate Spoons Recipe ,NULL,NULL,NULL,16112,24
6571,Crisp Little Lemon Cookies Recipe ,NULL,NULL,NULL,16113,48
6572,Spicy Spanish Sausage Supper Recipe ,30,30,60,16114,4
6573,Bourbon Whiskey BBQ Sauce Recipe ,15,30,45,16115,16
6574,Figs Stuffed with Almonds and Chips Recipe ,NULL,NULL,NULL,16116,6
6575,Beef Jerky Recipe ,10,420,1150,16118,5
6576,Vegetable and Feta Latkes Recipe ,NULL,NULL,NULL,16120,6
6577,Four Bean Salad Recipe ,15,NULL,75,16121,10
6578,Ambrosia Fruit Salad Recipe ,10,NULL,45,16123,12
6579,Apple Salad II Recipe ,10,NULL,10,16124,15
6580,'Cassie''s Wishy Chicken Recipe ',NULL,NULL,NULL,16128,6
6581,Honey Mustard Dressing II Recipe ,5,NULL,5,16129,3
6582,Magical Dressing Recipe ,5,NULL,5,16130,8
6583,Ranch Dressing II Recipe ,5,NULL,35,16131,12
6584,Raspberry Salad Dressing I Recipe ,10,NULL,10,16132,12
6585,Raspberry Salad Dressing II Recipe ,10,NULL,10,16133,6
6586,Marinated Potato Salad with Anchovy Vinaigrette Recipe ,15,30,845,16137,7
6587,Taco Salad II Recipe ,15,20,835,16138,7
6588,Spinach Pasta Salad Recipe ,10,15,145,16142,8
6589,'EZ Kid''s Potato Salad Recipe ',10,NULL,10,16144,4
6590,Italian Potato Salad Recipe ,10,15,825,16145,8
6591,Grilled Tuna Salad Recipe ,10,10,35,16148,4
6592,Melt in Your Mouth Marinade Recipe ,NULL,NULL,NULL,16149,12
6593,Braunschweiger Spread Recipe ,5,NULL,125,16150,5
6594,Carrot Pudding Recipe ,NULL,NULL,NULL,16153,7
6595,'Ground Beef Shepherd''s Pie Recipe ',25,35,60,16156,4
6596,Passover Rolls I Recipe ,NULL,NULL,NULL,16158,6
6597,Polish Sourdough Rye Bread Recipe ,NULL,NULL,NULL,16159,36
6598,'Jenny''s Grilled Chicken Breasts Recipe ',15,30,45,16160,4
6599,Beef Summer Sausage Recipe ,20,160,1620,16161,20
6600,Barbecued Meatballs Recipe ,15,65,80,16163,8
6601,Beef Pot Pie II Recipe ,30,30,60,16165,5
6602,'Aunt Jinny''s Tangy Beef Brisket Recipe ',20,120,140,16168,4
6603,Passover Spinach Fritatta Recipe ,NULL,NULL,NULL,16169,3
6604,Greek Salad IV Recipe ,10,NULL,10,16170,6
6605,Sweet Carrot Casserole Recipe ,20,30,50,16171,6
6606,Avocado Delight Recipe ,5,NULL,5,16172,6
6607,Beefy Spanish Rice  Recipe ,10,20,30,16173,6
6608,Soy and Garlic Marinated Chicken Recipe ,NULL,NULL,NULL,16174,4
6609,Hot Artichoke Dip Recipe ,10,25,35,16175,32
6610,Buttermilk Honey Bread Recipe ,30,30,160,16177,24
6611,Tomato Pork Chops I Recipe ,15,45,60,16178,4
6612,Corned Beef Casserole Recipe ,10,60,550,16179,4
6613,Low Fat Turkey Burgers Recipe ,NULL,NULL,NULL,16180,4
6614,Margarita Grilled Chicken Recipe ,15,15,270,16181,8
6615,Spicy Orange Teriyaki Marinade Recipe ,NULL,NULL,NULL,16182,1
6616,Steak Marinade Recipe ,NULL,NULL,NULL,16183,2
6617,Honey Mustard Dream Delight Pork Chops Recipe ,NULL,NULL,NULL,16184,4
6618,Cheesy Beef and Bean Bake Recipe ,30,30,60,16186,4
6619,'Brenda''s Italian Style Patties Recipe ',20,40,60,16187,12
6620,Camp Chili Recipe ,10,90,100,16188,12
6621,Cheeseburger Meatloaf  Recipe ,20,60,80,16189,8
6622,Bo Nuong Xa Recipe ,20,10,270,16190,6
6623,Carne Guisada I Recipe ,15,30,45,16191,4
6624,Honey Barbecue Sauce Recipe ,15,NULL,15,16192,16
6625,Spring Salad Recipe ,10,15,25,16193,8
6626,Chimichurri Sauce for Steaks Recipe ,5,NULL,5,16194,8
6627,Apricot Marinated Eye of Round Roast Recipe ,20,120,1580,16195,12
6628,'Daria''s Slow Cooker Beef Stroganoff Recipe ',15,480,495,16196,6
6629,Saltfish Buljol Recipe ,15,30,45,16200,4
6630,Best Cocktail Meatballs Recipe ,15,30,45,16201,5
6631,Gorgonzola and Apple Pork Chops Recipe ,30,15,45,16204,4
6632,Mushroom Onion Matzo Kugel Recipe ,NULL,NULL,NULL,16206,4
6633,No Fail Chocolate Fudge Recipe ,NULL,NULL,NULL,16208,30
6634,Apple Yogurt Pancakes Recipe ,15,10,25,16209,6
6635,Sweet Potato Pineapple Casserole Recipe ,NULL,NULL,NULL,16210,9
6636,Chocolate Mint Candies Cookies Recipe ,20,10,80,16212,40
6637,Sherry Chiffon Pie Recipe ,NULL,NULL,NULL,16213,8
6638,Chicken Risotto Recipe ,NULL,NULL,NULL,16214,5
6639,Drop Dead Delicious Tuna Salad Recipe ,5,NULL,25,16215,5
6640,Vegan Split Pea Soup I Recipe ,10,180,190,16217,10
6641,Smothered Beef Short Ribs Recipe ,20,120,140,16218,6
6642,Chicken Dilly Recipe ,30,60,90,16219,8
6643,Oatmeal Dried Fruit Cookies Recipe ,20,10,30,16222,36
6644,Mid,10,NULL,10,16226,4
6645,Puree of Fresh Beets with Horseradish Recipe ,NULL,NULL,NULL,16228,6
6646,Fruit Dip Recipe ,NULL,NULL,NULL,16229,16
6647,Peanut Butter Pie XIV Recipe ,NULL,NULL,NULL,16230,16
6648,Oatmeal Grapefruit Quick Bread Recipe ,NULL,NULL,NULL,16231,12
6649,Cocktail Meatballs I Recipe ,45,60,105,16232,4
6650,'Davy''s Gravy Recipe ',10,20,30,16233,4
6651,'Debdoozie''s Blue Ribbon Chili Recipe ',10,60,70,16235,8
6652,Easy Beef Strogonoff Recipe ,10,10,20,16237,3
6653,Easy Slow Cooker French Dip Recipe ,10,420,430,16239,9
6654,'Sandy''s Baked Beans Recipe ',15,90,105,16240,6
6655,'Caroline''s Famous Slush Recipe ',45,NULL,45,16241,16
6656,Beef Jerky in a Smoker Recipe ,10,420,910,16242,6
6657,Lemon Cream Pie Recipe ,NULL,NULL,NULL,16243,10
6658,Fruit Dip Recipe ,NULL,NULL,NULL,16247,24
6659,Easy Homemade Chili Recipe ,10,20,30,16248,6
6660,Passover Zucchini,NULL,NULL,NULL,16249,8
6661,Pecan Surprise Pie Recipe ,NULL,NULL,NULL,16252,8
6662,Super Short Ribs Recipe ,30,120,150,16253,8
6663,Beef with Vegetables Recipe ,10,30,40,16254,4
6664,'Loga''s Microwave Chicken Recipe ',NULL,NULL,NULL,16255,5
6665,Braised Beef Short Ribs Recipe ,15,160,175,16256,10
6666,Hamburger Casserole Recipe ,20,20,40,16258,6
6667,'D''s Famous Salsa Recipe ',10,NULL,10,16259,16
6668,'Erica''s Delicious Slow Cooker Beef Roast Recipe ',20,540,560,16260,4
6669,Picante Marinated Chicken Recipe ,NULL,NULL,NULL,16261,6
6670,Skillet Chicken Picante Recipe ,NULL,NULL,NULL,16262,6
6671,Cheese Ball Recipe ,5,10,15,16263,20
6672,Cranberry Mousse Pie Recipe ,15,10,1615,16265,8
6673,Apple Pie Recipe ,NULL,NULL,NULL,16268,8
6674,Deluxe Pecan Pie Recipe ,15,45,60,16271,12
6675,Coney Sauce Recipe ,10,10,20,16273,12
6676,Clam Dip Recipe ,NULL,NULL,NULL,16274,16
6677,Apple Pie Wedges Recipe ,45,35,80,16275,16
6678,Chili I Recipe ,20,120,140,16276,8
6679,Chess Pie III Recipe ,NULL,NULL,NULL,16277,8
6680,Chicken Fried Steak II Recipe ,15,30,45,16278,8
6681,Franks in Peanut Butter and Chutney Recipe ,NULL,NULL,NULL,16279,100
6682,Crispy Cinnamon Rollups Recipe ,NULL,NULL,NULL,16282,48
6683,Winter Solstice Soup Recipe ,10,45,55,16283,4
6684,Bourbon Whipped Cream Recipe ,5,NULL,5,16284,16
6685,Adobo Sirloin Recipe ,15,12,150,16285,4
6686,Apple Beet Salad Recipe ,30,NULL,90,16287,6
6687,Chow Mein Noodle Casserole Recipe ,20,20,40,16289,4
6688,Mock Apple Pie III Recipe ,15,50,95,16292,8
6689,Glazed Meatloaf I Recipe ,10,70,80,16293,6
6690,Thunderbird Stew Recipe ,10,540,550,16295,8
6691,Cranberry Meatballs Recipe ,NULL,NULL,NULL,16296,7
6692,Yummy Beef Recipe ,20,120,140,16298,4
6693,Slow Cooker Beef Stew III Recipe ,10,1440,1450,16303,6
6694,Sweet and Sour Meatballs II Recipe ,5,15,20,16305,5
6695,'Valentine''s Day Dessert Recipe ',NULL,NULL,NULL,16307,9
6696,Zoni Recipe ,15,10,210,16308,4
6697,Corned Beef and Cabbage I Recipe ,10,145,155,16310,5
6698,Simple Beef Stroganoff Recipe ,20,10,30,16311,4
6699,Pina Colada Cookies II Recipe ,NULL,NULL,NULL,16312,24
6700,Cheese Ball II Recipe ,NULL,NULL,NULL,16313,15
6701,Easy Cheese Ball Recipe ,NULL,NULL,NULL,16314,15
6702,Sesame Lemon Crisps Recipe ,NULL,NULL,NULL,16316,5
6703,Oatmeal Cakes Recipe ,15,15,30,16317,12
6704,Fresh Ginger Cookies Recipe ,30,15,105,16318,30
6705,'Kid''s Favorite Meatballs Recipe ',30,60,90,16320,6
6706,Southern Burgers Recipe ,5,15,20,16321,7
6707,Exquisite Pie Recipe ,NULL,NULL,NULL,16322,16
6708,Stuffed Cabbage Recipe ,30,60,90,16323,6
6709,Barbeque Sauce I Recipe ,NULL,NULL,NULL,16324,16
6710,Italian Style Beef Sandwiches Recipe ,10,300,310,16327,6
6711,'Jacob''s Coat Casserole Recipe ',30,60,90,16328,4
6712,Round Steak Sauerbraten Recipe ,15,60,75,16329,4
6713,Stuffed Peppers Recipe ,20,60,80,16330,6
6714,Tex Mex Meatloaf Recipe ,10,60,70,16331,4
6715,Spinach Tortellini Soup Recipe ,5,15,20,16332,4
6716,Guy Approved Meatloaf Recipe ,10,90,100,16333,6
6717,Hard Sauce Recipe ,NULL,NULL,NULL,16335,8
6718,Portabella Mushroom Dressing Recipe ,NULL,NULL,NULL,16337,8
6719,Cranberry Salad  IV Recipe ,20,NULL,20,16338,7
6720,'Kay''s Pear Salad Stuffed with Nutty Cream Cheese Recipe ',NULL,NULL,NULL,16339,8
6721,'Lydia''s Cranberry Salad Recipe ',10,NULL,870,16340,11
6722,Ribbon Salad Recipe ,25,5,375,16341,4
6723,Baked Cranberry Sauce Recipe ,5,60,65,16342,16
6724,'Lazy Katie''s Taco Salad Recipe ',10,10,20,16345,8
6725,'Marie''s Easy Slow Cooker Pot Roast Recipe ',40,540,580,16346,8
6726,Baked Pork Chops I Recipe ,30,90,120,16348,6
6727,'Kim''s Prime Rib Recipe ',20,120,140,16350,5
6728,Mohn Candy Recipe ,5,30,35,16351,35
6729,Slow Cooker Beef Stroganoff I Recipe ,10,480,490,16352,4
6730,Wonderful Meatloaf Recipe ,5,45,50,16353,4
6731,Easy Meatloaf Recipe ,10,60,70,16354,8
6732,Peach Custard Pie II Recipe ,NULL,NULL,NULL,16355,8
6733,New York Finger Lakes Chicken Recipe ,15,20,155,16356,4
